	Opt.	CR	FP
X^2	1	21	19

X^0	0	0	0
X^1	0	0	0
X^2	0	13	12

X^0	2	2	2
X^1	1	1	1
X^2	1	1	1

X^0	1	2	1
X^1	1	1	1
X^2	3	4	3

X^0	3	3	3
X^1	3	3	3
X^2	0	0	0

X^0	3	3	3
X^1	1	1	1
X^2	1	1	1

X^0	2	2	2
X^1	1	1	1
X^2	0	0	0

X^0	3	3	3
X^1	1	1	1
X^2	2	2	2

X^0	2	2	2
X^1	1	1	1
X^2	4	24	22

X^0	1	3	2
X^1	2	2	2
X^2	1	1	1

X^0	3	3	3
X^1	1	5	4
X^2	1	1	1

X^0	1	179	177
X^1	1	177	175
X^2	1	88	85

X^0	2	2	2
X^1	10	10	10
X^2	2	2	2

X^0	2	2	2
X^1	2	2	2
X^2	1	1	1

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	5	5	5
X^1	5	5	5
X^2	2	2	2

X^0	1	19	14
X^1	1	5	1
X^2	2	19	13

X^0	6	8	6
X^1	1	5	2
X^2	1	5	1

X^0	2	2	2
X^1	2	2	2
X^2	1	1	1

X^0	2	2	2
X^1	1	1	1
X^2	0	0	0

X^0	1	1	1
X^1	1	1	1
X^2	0	1	0

X^0	1	3	1
X^1	0	0	0
X^2	0	0	0

X^0	4	25	23
X^1	1	20	18
X^2	5	15	11

X^0	2	7	3
X^1	2	6	4
X^2	0	0	0

X^0	5	5	5
X^1	1	1	1
X^2	1	4	1

X^0	2	5	4
X^1	3	5	3
X^2	1	1	1

X^0	1	2	2
X^1	0	1	0
X^2	3	4	4

X^0	3	3	3
X^1	2	2	2
X^2	0	0	0

X^0	3	3	3
X^1	2	2	2
X^2	4	4	4

X^0	3	62	57
X^1	0	62	56
X^2	0	34	32

X^0	1	1	1
X^1	1	1	1
X^2	0	0	0

X^0	2	7	2
X^1	1	6	1
X^2	1	3	1

X^0	2	7	5
X^1	0	7	5
X^2	0	0	0

X^0	3	3	3
X^1	1	1	1
X^2	2	2	2

X^0	1	15	11
X^1	1	9	5
X^2	0	11	6

X^0	9	15	9
X^1	9	10	9
X^2	9	9	9

X^0	0	0	0
X^1	1	1	1
X^2	0	0	0

X^0	4	4	4
X^1	4	4	4
X^2	0	1	1

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	1	29	27
X^1	1	27	25
X^2	0	13	9

X^0	2	5	2
X^1	1	4	1
X^2	2	7	4

X^0	2	2	2
X^1	2	2	2
X^2	0	1	0

X^0	1	1	1
X^1	6	6	6
X^2	0	0	0

X^0	3	7	3
X^1	1	3	1
X^2	0	0	0

X^0	0	7	2
X^1	0	7	2
X^2	0	5	1

X^0	1	2	1
X^1	2	2	2
X^2	1	2	1

X^0	2	2	2
X^1	2	2	2
X^2	2	2	2

X^0	3	4	4
X^1	0	1	0
X^2	0	0	0

X^0	1	2	1
X^1	1	1	1
X^2	0	0	0

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	1	18	15
X^1	1	18	15
X^2	0	8	3

X^0	0	9	5
X^1	1	24	21
X^2	0	14	13

X^0	1	1	1
X^1	0	0	0
X^2	2	2	2

X^0	2	1159	400
X^1	2	1179	400
X^2	1	1178	400

X^0	2	2	2
X^1	2	2	2
X^2	2	2	2

X^0	3	3	3
X^1	3	3	3
X^2	2	2	2

X^0	2	2	2
X^1	2	2	2
X^2	1	1	1

X^0	3	3	3
X^1	1	1	1
X^2	0	0	0

X^0	0	0	0
X^1	0	0	0
X^2	0	0	0

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	7	7	7
X^1	3	3	3
X^2	1	1	1

X^0	4	4	4
X^1	4	4	4
X^2	4	4	4

X^0	1	10	6
X^1	1	5	1
X^2	1	8	2

X^0	7	7	7
X^1	6	6	6
X^2	2	2	2

X^0	5	7	5
X^1	2	2	2
X^2	2	2	2

X^0	2	7	4
X^1	1	4	2
X^2	1	1	1

X^0	0	0	0
X^1	1	1	1
X^2	1	1	1

X^0	3	3	3
X^1	3	3	3
X^2	2	3	2

X^0	1	1	1
X^1	0	0	0
X^2	0	0	0

X^0	4	4	4
X^1	4	4	4
X^2	4	4	4

X^0	1	1	1
X^1	1	1	1
X^2	2	2	2

X^0	1	1	1
X^1	3	7	3
X^2	0	0	0

X^0	0	4	2
X^1	3	5	3
X^2	2	5	4

X^0	1	1	1
X^1	0	0	0
X^2	0	0	0

X^0	2	2	2
X^1	6	6	6
X^2	1	3	1

X^0	1	1	1
X^1	2	2	2
X^2	1	1	1

X^0	1	1	1
X^1	0	0	0
X^2	0	0	0

X^0	7	9	7
X^1	5	5	5
X^2	1	4	1

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	1	1	1
X^1	2	2	2
X^2	0	2	1

X^0	0	0	0
X^1	0	0	0
X^2	1	1	1

X^0	1	1	1
X^1	0	0	0
X^2	0	0	0

X^0	4	17	13
X^1	0	11	9
X^2	1	8	5

X^0	1	1	1
X^1	2	2	2
X^2	7	7	7

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1

X^0	1	24	20
X^1	1	30	27
X^2	0	29	27

X^0	2	30	23
X^1	2	23	13
X^2	1	30	24

X^0	2	2	2
X^1	0	0	0
X^2	6	6	6

X^0	3	143	140
X^1	3	143	137
X^2	8	150	147

X^0	1	1	1
X^1	0	0	0
X^2	0	0	0

X^0	1	1	1
X^1	0	0	0
X^2	0	0	0

X^0	6	6	6
X^1	5	7	5
X^2	0	0	0

X^0	2	2	2
X^1	1	1	1
X^2	0	0	0

X^0	0	5	0
X^1	3	9	3
X^2	2	7	4

X^0	2	25	23
X^1	0	25	23
X^2	2	17	12

X^0	0	0	0
X^1	0	0	0
X^2	1	1	1

X^0	3	3	3
X^1	1	4	1
X^2	0	2	0

X^0	5	10	5
X^1	0	4	0
X^2	0	3	0

Average
X^0	1.93100000000000	26.1740000000000	15.0060000000000
X^1	1.53800000000000	25.5680000000000	8.39400000000000
X^2	1.07500000000000	19.8260000000000	6.93000000000000

Deviation
X^0	1.58815584877555	309.578500099732	150.020711783407
X^1	1.58762590051939	310.120897999474	36.3333010336248
X^2	1.45855236450393	240.420526835792	35.2630273799627

Ratio of success: 1.00000000000000

----

