	Opt.	CR	FP
X^7	2	26	11

X^0	3	48	17
X^1	5	46	21
X^2	3	37	16
X^3	1	43	17
X^4	2	38	18
X^5	1	39	16
X^6	2	28	20
X^7	0	37	15

X^0	2	11	2
X^1	2	11	4
X^2	1	10	5
X^3	2	9	4
X^4	1	9	4
X^5	3	8	5
X^6	0	5	1
X^7	2	7	2

X^0	4	130	77
X^1	4	130	78
X^2	4	95	43
X^3	4	56	10
X^4	1	61	12
X^5	4	48	5
X^6	1	48	5
X^7	4	43	4

X^0	2	79	34
X^1	4	72	26
X^2	1	65	26
X^3	4	64	36
X^4	1	55	33
X^5	1	53	33
X^6	6	50	38
X^7	1	52	23

X^0	4	70	31
X^1	4	67	32
X^2	4	64	33
X^3	4	63	33
X^4	4	54	32
X^5	1	66	37
X^6	4	52	50
X^7	1	34	26

X^0	5	64	33
X^1	5	59	29
X^2	5	53	29
X^3	5	56	30
X^4	5	44	18
X^5	5	42	18
X^6	5	36	28
X^7	1	49	23

X^0	1	65	37
X^1	2	65	43
X^2	1	61	39
X^3	1	64	37
X^4	1	53	29
X^5	1	42	32
X^6	1	32	26
X^7	0	46	33

X^0	1	9	4
X^1	0	9	4
X^2	0	9	2
X^3	0	8	2
X^4	0	6	4
X^5	1	9	7
X^6	0	3	0
X^7	2	10	6

X^0	2	35	19
X^1	2	34	17
X^2	1	30	14
X^3	1	27	15
X^4	1	22	13
X^5	1	21	7
X^6	0	9	0
X^7	1	21	6

X^0	8	39	24
X^1	4	35	20
X^2	2	36	18
X^3	2	31	17
X^4	2	20	17
X^5	2	14	11
X^6	2	2	2
X^7	1	19	16

X^0	5	211	105
X^1	3	207	104
X^2	5	206	106
X^3	1	202	98
X^4	1	195	96
X^5	1	197	100
X^6	0	99	98
X^7	0	110	97

X^0	4	26	11
X^1	3	25	12
X^2	1	24	11
X^3	1	23	9
X^4	2	21	8
X^5	2	22	11
X^6	0	18	9
X^7	0	16	2

X^0	1	110	52
X^1	2	109	55
X^2	1	99	50
X^3	1	83	37
X^4	1	81	47
X^5	1	61	31
X^6	0	33	31
X^7	1	47	27

X^0	1	40	19
X^1	1	37	18
X^2	1	34	18
X^3	2	33	18
X^4	4	32	20
X^5	1	25	13
X^6	1	18	10
X^7	0	0	0

X^0	2	160	73
X^1	1	163	76
X^2	1	164	77
X^3	6	164	77
X^4	1	144	74
X^5	2	139	78
X^6	2	82	73
X^7	1	105	65

X^0	2	31	14
X^1	3	36	19
X^2	2	32	15
X^3	2	29	16
X^4	1	22	13
X^5	1	19	1
X^6	1	20	9
X^7	1	8	1

X^0	2	13	12
X^1	1	11	10
X^2	1	7	5
X^3	0	9	8
X^4	0	7	6
X^5	0	5	4
X^6	0	0	0
X^7	4	4	4

X^0	7	508	263
X^1	2	505	255
X^2	2	507	258
X^3	2	505	256
X^4	2	508	261
X^5	2	514	255
X^6	2	272	264
X^7	1	261	245

X^0	6	14	7
X^1	4	11	4
X^2	3	9	3
X^3	1	8	1
X^4	1	6	1
X^5	8	14	8
X^6	2	9	4
X^7	0	6	0

X^0	3	104	54
X^1	3	108	54
X^2	3	107	53
X^3	3	97	54
X^4	3	88	40
X^5	3	98	50
X^6	1	73	68
X^7	3	40	23

X^0	3	14	6
X^1	1	11	4
X^2	2	9	2
X^3	1	9	2
X^4	1	7	2
X^5	0	8	2
X^6	0	7	1
X^7	0	5	0

X^0	1	214	107
X^1	1	219	106
X^2	1	222	104
X^3	2	223	111
X^4	1	215	109
X^5	0	202	103
X^6	1	115	93
X^7	5	122	101

X^0	4	24	11
X^1	4	25	12
X^2	4	26	11
X^3	2	20	10
X^4	5	18	6
X^5	2	17	5
X^6	6	22	12
X^7	0	17	4

X^0	1	67	27
X^1	1	64	26
X^2	1	56	26
X^3	1	55	22
X^4	1	56	32
X^5	3	53	36
X^6	3	42	36
X^7	1	23	11

X^0	3	43	15
X^1	1	38	15
X^2	1	39	17
X^3	1	30	16
X^4	2	33	14
X^5	2	33	9
X^6	0	0	0
X^7	0	34	10

X^0	3	16	3
X^1	3	14	7
X^2	1	10	4
X^3	2	12	7
X^4	0	8	5
X^5	2	12	10
X^6	0	6	0
X^7	0	10	4

X^0	3	401	370
X^1	3	402	370
X^2	3	399	369
X^3	3	390	365
X^4	3	378	361
X^5	3	369	345
X^6	3	358	352
X^7	3	369	352

X^0	2	21	6
X^1	4	24	9
X^2	1	21	7
X^3	1	19	6
X^4	1	17	6
X^5	1	4	1
X^6	8	8	8
X^7	0	18	7

X^0	2	14	4
X^1	3	17	9
X^2	3	17	9
X^3	4	18	10
X^4	2	14	6
X^5	2	12	7
X^6	2	12	6
X^7	0	7	0

X^0	2	48	22
X^1	1	47	19
X^2	2	46	20
X^3	1	41	19
X^4	1	35	17
X^5	0	30	14
X^6	0	14	8
X^7	0	30	13

X^0	1	26	15
X^1	1	26	12
X^2	5	17	16
X^3	1	13	9
X^4	1	1	1
X^5	1	13	9
X^6	1	1	1
X^7	3	21	18

X^0	4	22	9
X^1	1	21	6
X^2	1	19	5
X^3	1	17	2
X^4	1	11	1
X^5	1	6	1
X^6	1	1	1
X^7	0	6	0

X^0	3	61	31
X^1	3	62	31
X^2	0	59	30
X^3	2	60	34
X^4	0	55	35
X^5	1	47	32
X^6	0	31	21
X^7	1	45	20

X^0	1	37	15
X^1	3	39	17
X^2	0	33	14
X^3	0	33	13
X^4	1	30	14
X^5	4	31	16
X^6	0	14	6
X^7	5	32	11

X^0	4	96	48
X^1	4	89	40
X^2	4	89	39
X^3	2	85	39
X^4	2	48	39
X^5	2	61	37
X^6	2	24	15
X^7	1	57	44

X^0	3	145	71
X^1	3	151	77
X^2	3	157	83
X^3	3	149	80
X^4	0	137	84
X^5	1	114	59
X^6	1	78	52
X^7	0	6	0

X^0	3	37	34
X^1	1	35	29
X^2	1	33	22
X^3	1	24	19
X^4	0	33	12
X^5	0	17	0
X^6	1	1	1
X^7	1	35	18

X^0	9	25	17
X^1	1	16	9
X^2	1	14	6
X^3	1	15	9
X^4	1	11	3
X^5	1	6	1
X^6	0	14	11
X^7	0	11	3

X^0	2	72	60
X^1	2	71	60
X^2	2	72	56
X^3	2	76	60
X^4	5	79	59
X^5	0	73	60
X^6	3	73	66
X^7	0	67	61

X^0	2	71	38
X^1	2	71	38
X^2	2	48	20
X^3	2	54	27
X^4	2	54	26
X^5	2	27	2
X^6	2	45	22
X^7	0	74	46

X^0	3	92	39
X^1	2	88	35
X^2	3	89	39
X^3	1	81	34
X^4	4	81	37
X^5	3	65	40
X^6	1	6	1
X^7	2	63	37

X^0	3	27	12
X^1	1	26	11
X^2	1	27	12
X^3	1	27	15
X^4	1	24	16
X^5	2	21	15
X^6	1	15	11
X^7	0	21	11

X^0	2	32	14
X^1	1	31	12
X^2	2	27	15
X^3	2	23	12
X^4	1	17	10
X^5	3	18	6
X^6	1	5	3
X^7	1	24	13

X^0	2	193	179
X^1	4	192	180
X^2	3	187	176
X^3	2	186	174
X^4	0	179	171
X^5	0	165	161
X^6	0	165	160
X^7	0	162	148

X^0	8	42	24
X^1	8	45	27
X^2	8	45	28
X^3	8	37	18
X^4	8	26	8
X^5	8	12	8
X^6	4	22	4
X^7	8	11	8

X^0	7	47	19
X^1	4	43	12
X^2	4	40	15
X^3	4	36	16
X^4	4	31	12
X^5	4	27	7
X^6	2	30	10
X^7	1	32	10

X^0	3	31	16
X^1	3	31	14
X^2	2	29	14
X^3	2	28	15
X^4	1	23	8
X^5	1	19	15
X^6	2	11	10
X^7	4	21	12

X^0	4	32	12
X^1	4	32	16
X^2	4	32	11
X^3	4	31	15
X^4	2	29	12
X^5	4	29	12
X^6	1	15	10
X^7	1	28	13

X^0	7	16	7
X^1	7	19	8
X^2	7	15	7
X^3	7	14	7
X^4	7	13	7
X^5	7	11	7
X^6	4	11	4
X^7	7	11	7

X^0	3	101	52
X^1	3	104	51
X^2	3	99	52
X^3	3	93	47
X^4	3	93	47
X^5	2	94	48
X^6	1	82	47
X^7	0	93	46

X^0	8	55	31
X^1	5	46	22
X^2	5	38	14
X^3	5	30	8
X^4	2	34	21
X^5	2	37	16
X^6	2	13	2
X^7	0	37	17

X^0	1	87	44
X^1	2	87	43
X^2	1	87	45
X^3	1	87	41
X^4	1	84	43
X^5	3	77	46
X^6	1	38	31
X^7	0	52	37

X^0	9	62	33
X^1	6	58	25
X^2	4	51	22
X^3	2	47	15
X^4	2	37	13
X^5	2	40	18
X^6	0	19	5
X^7	7	45	24

X^0	1	73	46
X^1	2	74	46
X^2	1	68	46
X^3	3	68	43
X^4	1	49	37
X^5	1	41	38
X^6	1	56	35
X^7	1	1	1

X^0	4	28	15
X^1	3	24	11
X^2	3	23	10
X^3	3	21	8
X^4	1	20	9
X^5	1	15	7
X^6	1	15	10
X^7	1	12	2

X^0	3	29	11
X^1	3	33	14
X^2	3	30	11
X^3	3	24	10
X^4	3	16	4
X^5	3	21	9
X^6	3	13	3
X^7	0	20	8

X^0	3	36	14
X^1	3	35	14
X^2	3	35	14
X^3	9	37	19
X^4	4	32	14
X^5	3	29	11
X^6	1	16	1
X^7	0	26	7

X^0	3	30	26
X^1	1	28	24
X^2	2	29	26
X^3	2	27	25
X^4	1	25	23
X^5	1	18	16
X^6	1	1	1
X^7	0	0	0

X^0	2	30	21
X^1	2	29	20
X^2	3	30	22
X^3	1	24	10
X^4	1	22	14
X^5	0	26	18
X^6	1	13	6
X^7	4	31	21

X^0	5	808	398
X^1	8	806	396
X^2	8	806	395
X^3	8	778	392
X^4	8	750	363
X^5	8	747	383
X^6	8	386	344
X^7	0	417	360

X^0	3	434	210
X^1	3	439	218
X^2	3	434	215
X^3	3	428	216
X^4	1	423	216
X^5	3	428	216
X^6	1	221	216
X^7	3	238	207

X^0	1	15	6
X^1	3	17	8
X^2	1	12	6
X^3	1	12	3
X^4	1	10	4
X^5	1	9	2
X^6	1	8	1
X^7	0	4	0

X^0	4	373	203
X^1	4	378	205
X^2	4	383	206
X^3	4	372	202
X^4	4	361	186
X^5	4	364	188
X^6	1	189	186
X^7	0	228	180

X^0	2	15	5
X^1	2	15	6
X^2	2	9	6
X^3	1	1	1
X^4	1	1	1
X^5	1	3	2
X^6	0	3	1
X^7	1	1	1

X^0	6	308	267
X^1	3	304	270
X^2	3	292	264
X^3	3	276	261
X^4	0	280	266
X^5	3	272	268
X^6	0	267	266
X^7	0	279	263

X^0	2	24	9
X^1	2	21	8
X^2	4	20	10
X^3	1	18	8
X^4	1	15	8
X^5	0	13	8
X^6	4	19	13
X^7	0	17	7

X^0	6	154	64
X^1	6	151	64
X^2	6	128	62
X^3	2	112	58
X^4	0	99	51
X^5	2	112	63
X^6	0	52	51
X^7	2	91	60

X^0	3	15	3
X^1	2	14	4
X^2	2	12	3
X^3	2	7	2
X^4	2	3	2
X^5	5	9	5
X^6	1	1	1
X^7	1	6	1

X^0	3	37	23
X^1	1	42	22
X^2	1	41	23
X^3	1	41	24
X^4	4	44	27
X^5	1	38	20
X^6	0	24	20
X^7	1	26	13

X^0	5	63	32
X^1	5	50	16
X^2	5	64	33
X^3	5	56	26
X^4	5	49	34
X^5	5	38	33
X^6	5	28	23
X^7	0	36	17

X^0	3	13	9
X^1	3	13	8
X^2	3	14	9
X^3	3	16	10
X^4	3	9	3
X^5	3	6	3
X^6	2	6	2
X^7	2	2	2

X^0	2	13	3
X^1	2	11	2
X^2	2	11	2
X^3	4	12	4
X^4	2	9	2
X^5	2	8	2
X^6	2	2	2
X^7	3	11	3

X^0	3	225	110
X^1	6	230	116
X^2	4	224	110
X^3	2	217	104
X^4	1	162	103
X^5	0	121	58
X^6	1	118	55
X^7	0	9	0

X^0	3	21	7
X^1	2	22	6
X^2	2	19	8
X^3	2	18	6
X^4	2	15	8
X^5	2	14	5
X^6	1	14	7
X^7	2	16	6

X^0	1	198	99
X^1	2	197	102
X^2	1	191	100
X^3	1	180	96
X^4	1	164	89
X^5	1	144	78
X^6	1	82	78
X^7	0	88	62

X^0	7	77	46
X^1	5	77	41
X^2	1	74	40
X^3	2	63	41
X^4	2	55	32
X^5	0	43	8
X^6	2	22	5
X^7	0	54	19

X^0	4	16	10
X^1	2	12	10
X^2	2	12	10
X^3	4	13	10
X^4	1	12	10
X^5	1	12	8
X^6	1	13	12
X^7	1	7	4

X^0	3	28	13
X^1	5	29	13
X^2	4	20	9
X^3	2	16	9
X^4	1	6	1
X^5	1	4	1
X^6	1	1	1
X^7	0	4	0

X^0	5	52	43
X^1	1	51	42
X^2	1	47	41
X^3	5	47	42
X^4	1	42	35
X^5	1	35	30
X^6	1	35	30
X^7	0	25	19

X^0	2	6	3
X^1	2	4	2
X^2	2	3	2
X^3	4	6	4
X^4	3	3	3
X^5	3	4	3
X^6	0	3	0
X^7	0	1	0

X^0	2	30	14
X^1	1	28	14
X^2	6	28	15
X^3	2	17	2
X^4	4	25	12
X^5	0	14	5
X^6	0	13	5
X^7	0	19	8

X^0	1	28	11
X^1	1	28	11
X^2	1	26	10
X^3	1	27	12
X^4	1	24	12
X^5	1	20	11
X^6	0	14	11
X^7	1	14	6

X^0	1	84	39
X^1	1	85	39
X^2	1	85	42
X^3	1	84	43
X^4	1	83	42
X^5	1	80	43
X^6	1	43	37
X^7	7	50	43

X^0	2	65	32
X^1	2	66	29
X^2	2	66	31
X^3	2	65	31
X^4	2	64	31
X^5	1	72	37
X^6	2	41	38
X^7	1	37	31

X^0	2	33	19
X^1	2	29	15
X^2	1	25	17
X^3	3	22	21
X^4	1	22	8
X^5	0	8	4
X^6	0	8	7
X^7	4	26	19

X^0	4	11	4
X^1	2	10	2
X^2	4	9	4
X^3	3	10	3
X^4	6	9	6
X^5	2	7	2
X^6	1	7	1
X^7	2	2	2

X^0	1	198	76
X^1	1	200	78
X^2	3	203	83
X^3	1	196	73
X^4	0	166	75
X^5	0	135	61
X^6	1	87	86
X^7	0	126	78

X^0	2	125	72
X^1	2	120	71
X^2	2	118	70
X^3	2	113	67
X^4	2	104	63
X^5	2	100	72
X^6	0	64	59
X^7	0	95	52

X^0	5	39	16
X^1	5	40	17
X^2	5	35	18
X^3	7	26	19
X^4	4	19	7
X^5	1	12	1
X^6	1	1	1
X^7	4	19	6

X^0	8	46	28
X^1	5	43	25
X^2	3	41	25
X^3	2	40	25
X^4	0	37	13
X^5	0	22	15
X^6	2	26	19
X^7	0	29	15

X^0	6	399	190
X^1	6	403	197
X^2	6	402	199
X^3	6	391	194
X^4	6	392	197
X^5	6	376	190
X^6	3	214	186
X^7	3	17	3

X^0	1	38	19
X^1	2	38	19
X^2	1	38	20
X^3	1	30	13
X^4	3	29	12
X^5	2	24	9
X^6	2	19	4
X^7	1	23	4

X^0	9	28	11
X^1	4	21	9
X^2	2	19	5
X^3	2	17	2
X^4	2	10	2
X^5	2	15	8
X^6	2	7	4
X^7	0	11	0

X^0	2	60	27
X^1	1	54	25
X^2	1	51	18
X^3	2	50	21
X^4	5	45	20
X^5	3	34	13
X^6	0	23	10
X^7	0	34	17

X^0	3	86	29
X^1	2	89	29
X^2	2	88	27
X^3	2	78	30
X^4	3	74	32
X^5	3	65	31
X^6	3	65	31
X^7	0	65	19

X^0	3	174	84
X^1	2	176	83
X^2	3	176	86
X^3	1	171	82
X^4	1	167	76
X^5	1	164	79
X^6	0	88	79
X^7	1	99	76

X^0	1	218	122
X^1	5	226	125
X^2	1	218	122
X^3	1	214	122
X^4	2	178	130
X^5	0	174	162
X^6	0	123	121
X^7	0	174	154

X^0	4	67	31
X^1	4	69	33
X^2	4	63	27
X^3	3	52	26
X^4	4	36	14
X^5	2	44	14
X^6	1	32	4
X^7	1	38	11

X^0	4	456	279
X^1	6	457	280
X^2	2	450	273
X^3	0	454	275
X^4	0	281	157
X^5	1	323	172
X^6	1	181	38
X^7	0	310	156

X^0	3	143	74
X^1	3	122	67
X^2	3	118	54
X^3	3	114	59
X^4	3	82	51
X^5	0	76	47
X^6	0	38	24
X^7	6	82	49

X^0	3	144	71
X^1	2	143	70
X^2	2	143	70
X^3	3	141	70
X^4	0	122	65
X^5	3	125	50
X^6	1	105	48
X^7	0	124	33

X^0	2	68	42
X^1	2	67	35
X^2	2	70	39
X^3	2	70	36
X^4	2	70	38
X^5	2	58	29
X^6	0	41	33
X^7	1	61	32

X^0	2	145	66
X^1	2	143	64
X^2	2	116	46
X^3	2	111	42
X^4	2	104	49
X^5	2	77	26
X^6	1	94	46
X^7	1	41	1

X^0	7	31	10
X^1	7	31	18
X^2	7	32	18
X^3	7	30	17
X^4	9	33	24
X^5	7	25	11
X^6	7	19	10
X^7	0	25	7

X^0	2	26	20
X^1	4	27	22
X^2	3	25	19
X^3	1	23	18
X^4	1	23	18
X^5	0	19	7
X^6	0	4	3
X^7	0	19	7

X^0	2	31	8
X^1	1	33	11
X^2	2	35	13
X^3	1	30	12
X^4	1	26	13
X^5	3	25	15
X^6	1	23	12
X^7	0	20	6

X^0	3	56	35
X^1	3	52	38
X^2	6	50	42
X^3	2	36	31
X^4	2	28	20
X^5	2	21	17
X^6	1	21	17
X^7	0	28	13

X^0	1	36	24
X^1	1	39	25
X^2	1	31	24
X^3	1	31	10
X^4	1	15	9
X^5	0	30	12
X^6	0	1	0
X^7	0	37	18

X^0	6	47	20
X^1	6	50	20
X^2	6	47	17
X^3	7	38	22
X^4	3	34	28
X^5	1	15	7
X^6	3	61	59
X^7	5	69	66

X^0	1	41	24
X^1	1	36	19
X^2	2	34	20
X^3	1	26	6
X^4	1	26	15
X^5	1	13	7
X^6	1	16	9
X^7	0	16	8

X^0	2	17	2
X^1	6	21	10
X^2	2	13	3
X^3	2	12	2
X^4	2	10	2
X^5	1	11	2
X^6	0	8	0
X^7	1	11	1

X^0	4	34	14
X^1	4	33	14
X^2	7	34	15
X^3	5	29	12
X^4	6	28	13
X^5	1	18	8
X^6	0	10	0
X^7	0	2	0

X^0	2	127	59
X^1	4	132	61
X^2	1	123	60
X^3	1	119	66
X^4	0	110	57
X^5	0	117	68
X^6	0	61	60
X^7	0	72	55

X^0	6	92	45
X^1	3	91	42
X^2	1	83	36
X^3	1	72	36
X^4	3	74	38
X^5	1	54	18
X^6	1	37	1
X^7	1	26	1

X^0	4	117	59
X^1	3	118	60
X^2	4	119	60
X^3	2	96	45
X^4	2	90	43
X^5	2	58	15
X^6	1	77	38
X^7	0	22	0

X^0	3	29	20
X^1	3	19	15
X^2	3	13	10
X^3	3	16	10
X^4	2	10	3
X^5	2	10	4
X^6	2	3	2
X^7	1	20	14

X^0	2	436	215
X^1	2	431	216
X^2	2	428	216
X^3	2	428	215
X^4	2	413	209
X^5	2	403	191
X^6	0	218	207
X^7	0	228	210

X^0	1	40	19
X^1	0	39	16
X^2	1	37	17
X^3	0	30	12
X^4	0	18	10
X^5	0	4	0
X^6	0	3	0
X^7	0	4	0

X^0	3	95	53
X^1	2	96	54
X^2	2	84	46
X^3	4	73	36
X^4	4	62	28
X^5	7	48	22
X^6	4	25	10
X^7	0	43	19

X^0	2	31	9
X^1	1	27	12
X^2	2	22	11
X^3	5	20	15
X^4	1	12	3
X^5	2	10	3
X^6	1	9	5
X^7	0	16	8

X^0	3	67	33
X^1	3	69	31
X^2	3	61	32
X^3	1	58	31
X^4	1	55	31
X^5	1	54	31
X^6	1	51	31
X^7	0	54	21

X^0	1	76	71
X^1	2	75	71
X^2	2	79	74
X^3	2	72	64
X^4	2	67	63
X^5	2	12	2
X^6	2	2	2
X^7	1	12	1

X^0	2	53	25
X^1	2	51	24
X^2	2	46	19
X^3	2	44	19
X^4	2	37	18
X^5	2	25	6
X^6	2	6	2
X^7	0	25	11

X^0	2	34	19
X^1	3	35	20
X^2	4	38	22
X^3	2	36	16
X^4	3	39	21
X^5	4	38	21
X^6	0	21	20
X^7	1	24	12

X^0	2	152	79
X^1	2	149	76
X^2	2	148	75
X^3	3	149	75
X^4	1	148	70
X^5	3	149	77
X^6	1	79	76
X^7	0	80	69

X^0	2	26	9
X^1	1	22	8
X^2	2	21	12
X^3	1	18	10
X^4	5	20	17
X^5	1	12	10
X^6	5	8	5
X^7	2	18	11

X^0	4	41	15
X^1	1	43	14
X^2	2	44	16
X^3	8	50	22
X^4	3	37	17
X^5	1	29	16
X^6	1	32	16
X^7	0	26	4

X^0	5	32	14
X^1	3	28	12
X^2	2	26	16
X^3	3	22	18
X^4	2	21	13
X^5	0	11	7
X^6	0	15	5
X^7	0	10	0

X^0	6	169	161
X^1	3	165	157
X^2	1	159	150
X^3	2	160	156
X^4	1	153	151
X^5	0	153	151
X^6	0	155	153
X^7	0	0	0

X^0	1	31	14
X^1	6	36	20
X^2	0	31	15
X^3	2	26	9
X^4	2	20	9
X^5	3	27	9
X^6	2	2	2
X^7	0	26	11

X^0	6	21	12
X^1	4	19	9
X^2	2	18	5
X^3	2	18	8
X^4	2	15	8
X^5	1	12	5
X^6	1	6	3
X^7	1	11	6

X^0	11	20	11
X^1	8	15	8
X^2	6	12	6
X^3	7	10	7
X^4	7	8	7
X^5	0	5	0
X^6	0	0	0
X^7	2	11	2

X^0	2	51	26
X^1	5	53	28
X^2	2	47	19
X^3	2	39	21
X^4	2	30	13
X^5	1	18	4
X^6	0	18	2
X^7	1	14	1

X^0	1	8	4
X^1	1	7	3
X^2	2	8	5
X^3	1	4	1
X^4	2	4	2
X^5	1	5	1
X^6	0	1	0
X^7	1	7	4

X^0	5	404	201
X^1	5	398	197
X^2	5	393	197
X^3	5	392	196
X^4	5	387	191
X^5	5	385	196
X^6	5	196	189
X^7	2	228	189

X^0	2	181	69
X^1	1	185	74
X^2	2	182	75
X^3	2	174	69
X^4	2	142	66
X^5	1	132	66
X^6	1	94	67
X^7	1	120	62

X^0	1	12	6
X^1	1	10	2
X^2	1	9	3
X^3	3	11	6
X^4	2	8	5
X^5	5	13	9
X^6	1	1	1
X^7	3	11	7

X^0	2	21	11
X^1	2	22	12
X^2	2	20	10
X^3	2	20	10
X^4	3	23	13
X^5	2	20	9
X^6	2	10	5
X^7	4	14	9

X^0	5	746	368
X^1	4	746	368
X^2	1	740	362
X^3	1	739	361
X^4	1	724	351
X^5	1	715	354
X^6	1	362	354
X^7	0	384	353

X^0	4	238	110
X^1	2	230	109
X^2	1	225	98
X^3	1	206	95
X^4	1	188	95
X^5	1	159	83
X^6	0	86	78
X^7	0	132	96

X^0	2	842	417
X^1	1	838	413
X^2	1	835	411
X^3	1	822	412
X^4	1	811	402
X^5	1	803	403
X^6	1	407	391
X^7	1	423	395

X^0	2	57	30
X^1	2	59	32
X^2	1	51	31
X^3	1	44	29
X^4	1	39	17
X^5	1	31	18
X^6	1	26	18
X^7	1	31	16

X^0	3	132	63
X^1	3	135	62
X^2	2	135	67
X^3	2	123	61
X^4	2	130	68
X^5	2	104	54
X^6	1	73	55
X^7	1	11	1

X^0	2	19	9
X^1	1	18	7
X^2	2	18	7
X^3	4	18	8
X^4	4	19	6
X^5	5	20	10
X^6	2	10	6
X^7	1	17	7

X^0	1	24	8
X^1	2	21	6
X^2	5	22	10
X^3	2	19	5
X^4	1	16	2
X^5	1	11	1
X^6	3	15	3
X^7	0	15	1

X^0	2	519	233
X^1	1	522	236
X^2	2	520	234
X^3	2	511	227
X^4	0	454	225
X^5	2	443	220
X^6	0	229	215
X^7	0	292	218

X^0	3	448	232
X^1	3	450	233
X^2	5	452	233
X^3	2	447	226
X^4	1	444	221
X^5	3	406	221
X^6	1	223	221
X^7	3	230	227

X^0	4	28	12
X^1	3	20	9
X^2	2	19	8
X^3	4	19	7
X^4	3	16	6
X^5	2	15	3
X^6	2	14	5
X^7	1	13	1

X^0	0	309	158
X^1	0	303	152
X^2	0	299	148
X^3	2	299	148
X^4	1	283	145
X^5	0	237	133
X^6	1	151	92
X^7	0	54	0

X^0	1	18	5
X^1	1	17	1
X^2	1	15	1
X^3	2	17	5
X^4	0	12	2
X^5	1	12	1
X^6	1	9	1
X^7	0	14	3

X^0	3	34	12
X^1	3	33	14
X^2	5	37	19
X^3	3	31	13
X^4	3	20	13
X^5	3	22	10
X^6	3	3	3
X^7	0	25	13

X^0	1	10	7
X^1	1	10	7
X^2	0	10	7
X^3	2	8	6
X^4	0	3	0
X^5	0	3	1
X^6	0	0	0
X^7	0	0	0

X^0	2	45	18
X^1	1	45	19
X^2	1	46	20
X^3	1	45	21
X^4	5	45	24
X^5	1	31	12
X^6	3	32	16
X^7	0	0	0

X^0	2	17	14
X^1	1	17	13
X^2	1	17	14
X^3	1	17	8
X^4	2	11	3
X^5	1	5	1
X^6	2	2	2
X^7	1	14	7

X^0	4	87	39
X^1	2	83	33
X^2	2	70	29
X^3	2	65	43
X^4	2	42	30
X^5	2	53	26
X^6	2	18	5
X^7	3	58	31

X^0	2	89	68
X^1	2	86	67
X^2	2	75	67
X^3	2	59	55
X^4	4	35	24
X^5	4	4	4
X^6	4	18	7
X^7	2	4	2

X^0	3	814	408
X^1	3	815	408
X^2	5	819	412
X^3	3	809	404
X^4	3	796	394
X^5	3	798	400
X^6	2	406	403
X^7	0	415	400

X^0	3	50	30
X^1	3	54	33
X^2	3	51	30
X^3	3	49	29
X^4	3	50	32
X^5	3	38	29
X^6	3	33	26
X^7	1	44	25

X^0	7	229	224
X^1	5	224	219
X^2	5	224	219
X^3	5	212	200
X^4	5	223	197
X^5	5	209	180
X^6	5	185	180
X^7	0	202	157

X^0	4	65	38
X^1	1	57	36
X^2	1	53	40
X^3	3	48	37
X^4	0	34	22
X^5	0	32	3
X^6	2	11	10
X^7	1	48	25

X^0	5	16	11
X^1	1	13	6
X^2	2	12	9
X^3	2	8	7
X^4	2	3	2
X^5	3	6	4
X^6	0	7	5
X^7	0	7	5

X^0	5	111	95
X^1	5	113	94
X^2	5	110	92
X^3	5	106	93
X^4	5	108	101
X^5	2	102	88
X^6	1	97	77
X^7	0	2	0

X^0	4	51	22
X^1	5	49	24
X^2	3	43	19
X^3	3	30	10
X^4	1	17	6
X^5	3	24	12
X^6	1	3	1
X^7	3	24	11

X^0	7	29	9
X^1	8	29	11
X^2	8	30	14
X^3	3	26	8
X^4	3	26	13
X^5	5	28	9
X^6	2	20	11
X^7	3	24	11

X^0	4	13	4
X^1	4	13	5
X^2	4	11	4
X^3	4	10	4
X^4	3	9	5
X^5	6	9	6
X^6	7	12	7
X^7	0	11	1

X^0	0	116	78
X^1	0	116	77
X^2	0	107	71
X^3	0	83	73
X^4	1	62	47
X^5	0	80	37
X^6	0	0	0
X^7	0	80	36

X^0	3	335	165
X^1	3	333	165
X^2	3	332	164
X^3	2	330	164
X^4	2	328	164
X^5	3	323	168
X^6	2	165	159
X^7	2	177	158

X^0	3	63	43
X^1	3	65	42
X^2	3	57	35
X^3	3	50	34
X^4	3	16	13
X^5	5	23	19
X^6	2	2	2
X^7	0	38	34

X^0	3	33	15
X^1	2	32	14
X^2	3	32	13
X^3	3	27	6
X^4	2	27	16
X^5	3	20	8
X^6	5	27	12
X^7	0	16	2

X^0	1	359	180
X^1	2	354	176
X^2	2	354	171
X^3	3	349	172
X^4	1	347	171
X^5	3	341	169
X^6	1	172	168
X^7	1	182	173

X^0	4	86	42
X^1	3	87	39
X^2	10	95	50
X^3	3	84	40
X^4	4	53	46
X^5	1	48	39
X^6	1	1	1
X^7	0	22	13

X^0	4	54	29
X^1	3	51	30
X^2	3	50	28
X^3	5	51	30
X^4	4	49	29
X^5	2	48	27
X^6	4	26	19
X^7	0	37	25

X^0	2	62	29
X^1	2	57	28
X^2	2	53	27
X^3	2	53	26
