	Opt.	CR	FP
X^1	1	1	1
X^2	1	1	1
X^3	1	5	4
X^4	0	0	0
X^5	3	10	8

X^0	3	37	16
X^1	3	41	14
X^2	4	35	16
X^3	5	38	19
X^4	4	23	4
X^5	6	40	21

X^0	3	28	15
X^1	1	25	9
X^2	1	24	10
X^3	2	26	11
X^4	1	16	10
X^5	0	17	5

X^0	2	31	11
X^1	0	31	14
X^2	0	29	13
X^3	1	25	12
X^4	0	22	15
X^5	2	28	14

X^0	0	3	0
X^1	0	1	0
X^2	1	4	1
X^3	0	1	0
X^4	0	2	0
X^5	0	0	0

X^0	2	19	8
X^1	3	21	14
X^2	1	18	13
X^3	3	13	11
X^4	1	5	4
X^5	2	11	6

X^0	2	12	8
X^1	6	15	11
X^2	1	10	6
X^3	1	11	7
X^4	1	1	1
X^5	0	11	6

X^0	2	16	8
X^1	2	15	2
X^2	4	15	4
X^3	1	16	5
X^4	0	9	4
X^5	2	13	6

X^0	4	97	44
X^1	4	102	48
X^2	1	105	52
X^3	3	103	57
X^4	0	60	49
X^5	0	53	41

X^0	5	53	39
X^1	5	49	35
X^2	5	13	5
X^3	0	1	0
X^4	0	0	0
X^5	0	1	0

X^0	3	29	20
X^1	3	30	21
X^2	3	15	6
X^3	3	9	3
X^4	3	12	3
X^5	2	6	2

X^0	2	155	113
X^1	2	155	111
X^2	0	152	86
X^3	0	124	68
X^4	0	95	69
X^5	0	113	57

X^0	2	161	80
X^1	6	158	80
X^2	2	146	73
X^3	2	146	67
X^4	4	86	80
X^5	1	80	72

X^0	2	5	2
X^1	6	8	6
X^2	1	3	1
X^3	0	2	0
X^4	0	1	0
X^5	1	3	1

X^0	3	10	7
X^1	1	5	1
X^2	1	5	2
X^3	1	1	1
X^4	1	1	1
X^5	0	6	3

X^0	5	28	18
X^1	5	20	14
X^2	3	15	13
X^3	1	8	2
X^4	0	7	6
X^5	1	5	4

X^0	3	21	8
X^1	4	18	9
X^2	3	18	6
X^3	5	19	9
X^4	0	12	0
X^5	0	10	1

X^0	2	5	3
X^1	2	5	3
X^2	3	5	3
X^3	2	5	2
X^4	2	2	2
X^5	1	5	1

X^0	2	19	13
X^1	2	14	10
X^2	3	15	9
X^3	0	12	6
X^4	1	4	1
X^5	0	15	14

X^0	1	81	50
X^1	1	81	49
X^2	1	52	47
X^3	1	26	24
X^4	1	25	23
X^5	2	56	49

X^0	1	11	5
X^1	0	13	6
X^2	0	12	5
X^3	1	11	4
X^4	0	5	3
X^5	2	6	3

X^0	1	57	32
X^1	2	57	29
X^2	2	56	24
X^3	2	57	26
X^4	2	28	26
X^5	1	31	27

X^0	3	1248	669
X^1	3	1246	665
X^2	3	1147	566
X^3	1	1055	573
X^4	3	584	580
X^5	2	678	576

X^0	2	14	5
X^1	1	15	6
X^2	3	18	9
X^3	4	18	9
X^4	0	9	5
X^5	2	13	6

X^0	9	49	27
X^1	5	43	21
X^2	3	38	18
X^3	1	30	15
X^4	1	21	7
X^5	2	23	8

X^0	1	70	59
X^1	1	67	58
X^2	1	64	57
X^3	1	60	53
X^4	1	60	56
X^5	0	60	57

X^0	4	95	44
X^1	5	96	45
X^2	0	91	45
X^3	6	91	50
X^4	7	52	51
X^5	0	44	39

X^0	2	110	59
X^1	2	115	63
X^2	0	114	62
X^3	2	111	59
X^4	0	59	54
X^5	2	60	56

X^0	3	17	9
X^1	2	15	7
X^2	2	11	4
X^3	3	18	10
X^4	1	9	6
X^5	0	11	6

X^0	4	57	34
X^1	2	54	32
X^2	2	45	23
X^3	3	55	34
X^4	2	23	19
X^5	0	34	32

X^0	1	397	242
X^1	1	397	240
X^2	1	400	238
X^3	3	292	291
X^4	1	284	282
X^5	2	244	235

X^0	1	26	12
X^1	2	28	15
X^2	0	23	11
X^3	1	19	14
X^4	0	15	3
X^5	0	16	6

X^0	2	47	20
X^1	5	46	17
X^2	3	48	18
X^3	3	44	17
X^4	3	38	18
X^5	2	39	13

X^0	2	4	2
X^1	2	2	2
X^2	3	4	3
X^3	2	2	2
X^4	2	2	2
X^5	2	5	2

X^0	2	535	270
X^1	1	534	268
X^2	1	534	265
X^3	1	533	263
X^4	0	271	268
X^5	0	270	266

X^0	2	28	19
X^1	9	55	40
X^2	2	56	42
X^3	1	47	42
X^4	0	21	16
X^5	0	46	45

X^0	6	13	6
X^1	4	11	4
X^2	1	7	1
X^3	0	5	0
X^4	1	11	4
X^5	0	0	0

X^0	3	11	7
X^1	5	7	5
X^2	3	3	3
X^3	3	3	3
X^4	3	3	3
X^5	0	3	0

X^0	2	164	84
X^1	4	165	86
X^2	3	162	83
X^3	1	156	83
X^4	0	81	77
X^5	0	75	70

X^0	3	1139	569
X^1	1	1139	566
X^2	1	1132	564
X^3	1	1127	563
X^4	0	567	560
X^5	0	572	561

X^0	2	29	16
X^1	5	33	19
X^2	0	30	13
X^3	1	32	15
X^4	0	17	14
X^5	0	16	11

X^0	1	33	16
X^1	6	39	26
X^2	1	35	22
X^3	1	31	16
X^4	1	13	12
X^5	2	19	14

X^0	2	12	8
X^1	1	12	6
X^2	1	8	5
X^3	1	9	5
X^4	1	9	5
X^5	1	1	1

X^0	6	409	205
X^1	6	416	212
X^2	6	392	206
X^3	6	304	185
X^4	6	119	118
X^5	0	194	180

X^0	3	6	3
X^1	3	7	3
X^2	3	5	3
X^3	3	3	3
X^4	3	3	3
X^5	1	4	1

X^0	3	77	26
X^1	3	74	22
X^2	3	55	15
X^3	6	76	25
X^4	2	53	16
X^5	0	56	17

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1
X^3	0	0	0
X^4	0	0	0
X^5	0	0	0

X^0	2	77	40
X^1	1	71	38
X^2	1	68	34
X^3	1	65	33
X^4	0	37	34
X^5	0	7	1

X^0	15	259	257
X^1	15	260	254
X^2	8	261	258
X^3	13	256	253
X^4	1	247	245
X^5	2	254	251

X^0	3	56	29
X^1	3	56	30
X^2	3	54	32
X^3	4	61	44
X^4	3	31	28
X^5	4	43	28

X^0	2	26	20
X^1	7	29	24
X^2	2	24	19
X^3	2	28	19
X^4	1	24	11
X^5	3	27	23

X^0	2	8	2
X^1	2	8	2
X^2	2	7	3
X^3	2	6	3
X^4	1	6	1
X^5	0	4	0

X^0	2	11	4
X^1	2	11	4
X^2	2	8	3
X^3	2	6	2
X^4	2	6	2
X^5	2	2	2

X^0	1	35	28
X^1	1	36	27
X^2	1	34	27
X^3	0	34	29
X^4	0	50	48
X^5	3	39	30

X^0	6	9	6
X^1	5	8	5
X^2	2	6	2
X^3	1	6	2
X^4	1	7	2
X^5	2	4	2

X^0	2	3	2
X^1	2	4	2
X^2	3	5	3
X^3	2	3	2
X^4	0	1	0
X^5	4	5	4

X^0	2	31	23
X^1	5	37	22
X^2	2	40	31
X^3	1	38	29
X^4	1	24	21
X^5	0	16	14

X^0	1	18	9
X^1	4	20	13
X^2	1	15	8
X^3	2	15	12
X^4	0	13	11
X^5	3	14	6

X^0	1	18	10
X^1	1	18	4
X^2	2	20	12
X^3	0	18	8
X^4	1	19	11
X^5	1	14	6

X^0	2	17	14
X^1	2	17	15
X^2	2	17	15
X^3	2	14	12
X^4	2	13	11
X^5	2	18	16

X^0	2	41	26
X^1	3	42	26
X^2	1	40	24
X^3	2	41	28
X^4	2	30	27
X^5	1	25	11

X^0	3	119	61
X^1	3	117	61
X^2	2	116	61
X^3	2	118	61
X^4	2	85	81
X^5	0	68	53

X^0	1	25	8
X^1	0	22	8
X^2	0	23	8
X^3	4	25	14
X^4	0	18	4
X^5	0	0	0

X^0	6	20	19
X^1	4	20	12
X^2	2	13	11
X^3	1	12	11
X^4	2	2	2
X^5	0	10	9

X^0	3	20	9
X^1	3	22	10
X^2	2	20	9
X^3	0	17	7
X^4	0	17	14
X^5	2	12	8

X^0	4	26	11
X^1	3	27	11
X^2	1	22	7
X^3	3	22	6
X^4	0	19	9
X^5	2	18	6

X^0	7	98	47
X^1	7	95	45
X^2	7	92	43
X^3	7	89	39
X^4	7	54	43
X^5	7	8	7

X^0	2	15	8
X^1	1	14	9
X^2	3	15	9
X^3	2	15	4
X^4	5	12	6
X^5	0	14	5

X^0	2	1095	729
X^1	2	1102	726
X^2	1	1103	725
X^3	1	1088	724
X^4	0	734	730
X^5	0	370	369

X^0	3	21	10
X^1	2	20	10
X^2	2	22	11
X^3	2	22	10
X^4	2	13	7
X^5	4	17	9

X^0	1	62	41
X^1	1	64	41
X^2	1	64	36
X^3	1	63	40
X^4	1	35	30
X^5	0	57	27

X^0	3	663	338
X^1	0	667	334
X^2	0	632	329
X^3	0	639	302
X^4	1	339	338
X^5	1	338	335

X^0	2	14	8
X^1	4	15	9
X^2	3	9	5
X^3	1	1	1
X^4	0	0	0
X^5	2	12	8

X^0	1	6	4
X^1	1	5	1
X^2	1	6	2
X^3	1	4	1
X^4	1	1	1
X^5	0	6	1

X^0	4	29	15
X^1	4	27	15
X^2	4	25	14
X^3	4	21	4
X^4	4	12	4
X^5	0	24	8

X^0	1	51	31
X^1	1	52	32
X^2	1	46	35
X^3	3	35	30
X^4	1	17	13
X^5	1	1	1

X^0	4	111	50
X^1	3	111	51
X^2	4	88	50
X^3	0	67	49
X^4	0	75	49
X^5	0	59	18

X^0	1	395	193
X^1	1	396	194
X^2	1	390	195
X^3	1	385	190
X^4	1	194	176
X^5	3	203	193

X^0	2	29	15
X^1	3	31	17
X^2	5	24	19
X^3	5	15	5
X^4	4	4	4
X^5	0	14	9

X^0	2	17	13
X^1	4	19	15
X^2	3	18	14
X^3	4	4	4
X^4	1	2	1
X^5	0	22	18

X^0	4	9	4
X^1	2	11	6
X^2	3	5	3
X^3	1	25	22
X^4	1	1	1
X^5	0	25	22

X^0	3	88	45
X^1	2	90	45
X^2	3	87	45
X^3	2	85	35
X^4	2	47	43
X^5	2	8	2

X^0	3	20	18
X^1	1	19	17
X^2	1	10	8
X^3	1	1	1
X^4	2	2	2
X^5	2	9	3

X^0	3	48	39
X^1	3	48	32
X^2	3	49	33
X^3	3	47	14
X^4	4	33	28
X^5	0	38	31

X^0	1	7	7
X^1	2	7	3
X^2	1	5	5
X^3	2	7	2
X^4	1	1	1
X^5	1	8	6

X^0	1	2	1
X^1	1	1	1
X^2	1	1	1
X^3	0	0	0
X^4	0	0	0
X^5	0	0	0

X^0	3	437	224
X^1	3	428	216
X^2	6	424	209
X^3	3	404	197
X^4	3	211	191
X^5	0	213	192

X^0	2	111	51
X^1	2	112	53
X^2	1	89	49
X^3	0	91	45
X^4	0	69	44
X^5	0	75	31

X^0	1	21	11
X^1	6	27	17
X^2	3	25	18
X^3	0	18	14
X^4	0	9	8
X^5	0	5	2

X^0	5	129	61
X^1	1	117	58
X^2	2	109	51
X^3	1	96	51
X^4	0	58	50
X^5	1	54	32

X^0	4	9	4
X^1	4	8	4
X^2	4	10	4
X^3	4	5	4
X^4	4	4	4
X^5	0	4	1

X^0	4	83	61
X^1	1	78	55
X^2	2	75	57
X^3	1	58	49
X^4	1	38	34
X^5	0	54	38

X^0	2	8	4
X^1	1	8	4
X^2	2	6	3
X^3	1	4	1
X^4	1	1	1
X^5	0	4	1

X^0	2	536	276
X^1	5	539	279
X^2	1	525	264
X^3	2	486	253
X^4	0	253	244
X^5	0	272	263

X^0	0	13	6
X^1	2	16	5
X^2	1	16	7
X^3	0	15	3
X^4	3	16	10
X^5	0	13	4

X^0	2	22	12
X^1	1	24	13
X^2	1	21	11
X^3	3	21	12
X^4	0	16	10
X^5	0	16	4

X^0	1	9	4
X^1	2	8	3
X^2	1	6	3
X^3	1	5	1
X^4	0	0	0
X^5	1	5	2

X^0	6	16	8
X^1	4	14	4
X^2	4	12	4
X^3	4	10	4
X^4	4	8	4
X^5	1	11	5

X^0	1	216	202
X^1	1	219	208
X^2	1	217	208
X^3	1	217	185
X^4	1	190	187
X^5	0	209	179

X^0	3	14	8
X^1	6	17	12
X^2	5	17	10
X^3	3	8	3
X^4	3	3	3
X^5	0	8	1

X^0	2	36	18
X^1	2	32	18
X^2	2	31	17
X^3	1	26	14
X^4	1	22	11
X^5	0	19	6

X^0	3	37	22
X^1	3	37	21
X^2	4	30	13
X^3	4	25	10
X^4	4	24	9
X^5	2	25	10

X^0	1	4	3
X^1	3	6	5
X^2	1	1	1
X^3	1	3	1
X^4	4	4	4
X^5	0	5	3

X^0	2	69	62
X^1	2	68	65
X^2	0	71	70
X^3	0	69	66
X^4	2	72	71
X^5	0	71	68

X^0	2	10	6
X^1	2	10	2
X^2	1	10	6
X^3	1	2	1
X^4	1	1	1
X^5	0	2	0

X^0	2	314	155
X^1	2	316	157
X^2	5	317	159
X^3	1	310	153
X^4	2	158	150
X^5	1	160	151

X^0	3	4	3
X^1	3	3	3
X^2	4	5	4
X^3	3	3	3
X^4	2	3	2
X^5	0	0	0

X^0	3	249	125
X^1	6	254	130
X^2	1	248	124
X^3	1	244	120
X^4	1	128	121
X^5	0	130	122

X^0	2	8	4
X^1	1	8	5
X^2	3	10	5
X^3	1	4	2
X^4	7	9	7
X^5	0	2	0

X^0	1	6	5
X^1	2	6	2
X^2	1	4	1
X^3	1	5	1
X^4	0	3	2
X^5	0	5	3

X^0	1	24	17
X^1	1	17	11
X^2	1	9	2
X^3	5	13	8
X^4	3	3	3
X^5	1	16	10

X^0	3	11	8
X^1	3	11	9
X^2	0	8	6
X^3	1	4	1
X^4	1	1	1
X^5	0	4	2

X^0	1	34	16
X^1	2	34	13
X^2	1	29	16
X^3	1	20	16
X^4	0	16	8
X^5	0	0	0

X^0	3	21	16
X^1	3	20	16
X^2	3	13	5
X^3	2	12	10
X^4	2	2	2
X^5	1	15	12

X^0	4	14	10
X^1	4	11	4
X^2	5	14	10
X^3	4	7	4
X^4	4	8	5
X^5	0	6	3

X^0	1	27	12
X^1	1	25	11
X^2	5	27	15
X^3	1	24	9
X^4	0	20	11
X^5	1	17	8

X^0	1	11	8
X^1	2	12	8
X^2	5	14	11
X^3	1	10	6
X^4	1	2	1
X^5	1	9	7

X^0	1	13	4
X^1	1	17	9
X^2	3	16	8
X^3	1	12	5
X^4	11	22	12
X^5	0	8	1

X^0	2	13	4
X^1	3	14	3
X^2	3	16	6
X^3	5	17	10
X^4	0	10	3
X^5	0	7	1

X^0	1	31	24
X^1	1	37	24
X^2	1	35	21
X^3	0	29	25
X^4	5	22	21
X^5	0	23	10

X^0	2	638	318
X^1	2	646	329
X^2	2	650	331
X^3	2	646	326
X^4	2	317	315
X^5	1	331	329

X^0	3	103	57
X^1	3	103	55
X^2	3	103	56
X^3	3	105	58
X^4	3	53	48
X^5	0	51	48

X^0	5	25	10
X^1	2	21	6
X^2	2	20	3
X^3	4	24	10
X^4	4	19	7
X^5	0	13	2

X^0	5	32	21
X^1	1	30	19
X^2	1	29	19
X^3	1	21	9
X^4	1	15	7
X^5	0	21	8

X^0	5	13	7
X^1	5	13	8
X^2	5	16	8
X^3	5	14	9
X^4	8	17	12
X^5	1	12	7

X^0	1	7	5
X^1	1	7	5
X^2	1	9	5
X^3	4	11	9
X^4	1	7	5
X^5	8	13	9

X^0	2	14	2
X^1	5	13	10
X^2	2	7	3
X^3	2	5	2
X^4	1	7	3
X^5	0	7	2

X^0	3	9	3
X^1	8	8	8
X^2	1	1	1
X^3	4	4	4
X^4	4	4	4
X^5	1	1	1

X^0	6	20	15
X^1	3	17	9
X^2	4	14	7
X^3	4	14	7
X^4	0	11	7
X^5	0	7	3

X^0	3	9	5
X^1	2	9	6
X^2	2	9	6
X^3	1	8	6
X^4	0	8	6
X^5	1	10	8

X^0	2	406	270
X^1	3	403	265
X^2	10	407	269
X^3	2	364	260
X^4	2	232	224
X^5	5	271	139

X^0	1	33	18
X^1	1	32	15
X^2	1	33	14
X^3	1	32	11
X^4	1	15	12
X^5	1	1	1

X^0	1	82	53
X^1	3	86	51
X^2	1	85	53
X^3	1	84	52
X^4	1	56	52
X^5	2	61	30

X^0	3	30	11
X^1	3	30	11
X^2	3	30	10
X^3	3	26	8
X^4	3	27	11
X^5	0	26	4

X^0	5	28	11
X^1	5	22	9
X^2	5	24	11
X^3	2	17	12
X^4	2	16	8
X^5	2	2	2

X^0	2	42	28
X^1	2	44	28
X^2	2	40	29
X^3	3	36	22
X^4	1	25	23
X^5	3	36	24

X^0	10	16	10
X^1	2	11	5
X^2	3	12	4
X^3	0	7	3
X^4	0	3	1
X^5	0	6	4

X^0	1	23	16
X^1	1	27	19
X^2	0	23	16
X^3	0	22	15
X^4	0	15	10
X^5	0	20	11

X^0	2	19	2
X^1	7	21	8
X^2	1	14	3
X^3	0	10	2
X^4	0	8	0
X^5	0	9	2

X^0	2	19	10
X^1	3	20	9
X^2	2	18	10
X^3	2	13	5
X^4	0	10	3
X^5	0	17	8

X^0	1	32	12
X^1	1	33	13
X^2	2	33	14
X^3	0	32	15
X^4	9	32	23
X^5	1	20	15

X^0	4	119	51
X^1	4	111	47
X^2	4	107	47
X^3	1	125	61
X^4	0	74	69
X^5	0	61	58

X^0	1	16	6
X^1	1	19	8
X^2	1	18	9
X^3	1	14	6
X^4	1	10	1
X^5	4	17	4

X^0	2	128	64
X^1	2	130	68
X^2	2	130	68
X^3	2	131	68
X^4	2	71	69
X^5	0	58	53

X^0	3	49	25
X^1	1	51	28
X^2	1	53	30
X^3	1	53	30
X^4	1	35	33
X^5	0	36	23

X^0	4	7	4
X^1	4	11	6
X^2	1	8	1
X^3	2	7	2
X^4	1	7	3
X^5	1	1	1

X^0	1	133	65
X^1	3	134	66
X^2	3	124	63
X^3	3	69	66
X^4	0	58	54
X^5	0	0	0

X^0	4	73	36
X^1	13	86	49
X^2	1	70	33
X^3	1	56	26
X^4	0	38	29
X^5	2	41	32

X^0	3	29	3
X^1	3	28	9
X^2	4	27	10
X^3	2	21	8
X^4	1	19	8
X^5	0	21	6

X^0	4	111	61
X^1	3	108	61
X^2	3	93	57
X^3	3	80	60
X^4	3	65	60
X^5	0	66	33

X^0	0	11	4
X^1	0	11	4
X^2	0	9	5
X^3	0	7	4
X^4	0	0	0
X^5	0	0	0

X^0	3	7	3
X^1	0	4	0
X^2	2	3	2
X^3	1	3	1
X^4	3	3	3
X^5	2	6	3

X^0	2	10	8
X^1	1	8	7
X^2	1	8	4
X^3	2	9	8
X^4	0	8	7
X^5	0	11	10

X^0	4	154	78
X^1	4	150	74
X^2	4	150	75
X^3	4	150	74
X^4	4	74	70
X^5	0	80	75

X^0	5	42	19
X^1	5	51	16
X^2	5	44	19
X^3	5	41	21
X^4	6	38	26
X^5	0	32	11

X^0	2	84	36
X^1	1	81	38
X^2	2	74	37
X^3	1	72	33
X^4	4	52	40
X^5	5	68	40

X^0	1	3	1
X^1	3	3	3
X^2	2	2	2
X^3	4	6	4
X^4	0	1	0
X^5	3	4	3

X^0	2	669	339
X^1	3	669	340
X^2	3	650	326
X^3	3	678	348
X^4	3	329	326
X^5	1	351	347

X^0	4	21	12
X^1	4	20	12
X^2	4	19	12
X^3	4	15	10
X^4	4	4	4
X^5	0	9	2

X^0	4	49	32
X^1	4	49	32
X^2	4	46	29
X^3	4	34	27
X^4	4	4	4
X^5	0	27	26

X^0	3	93	56
X^1	3	93	56
X^2	3	93	56
X^3	3	99	61
X^4	3	59	48
X^5	3	3	3

X^0	3	20	12
X^1	4	22	14
X^2	3	19	12
X^3	1	17	11
X^4	1	15	8
X^5	1	10	4

X^0	3	5	3
X^1	3	5	3
X^2	4	9	6
X^3	3	5	3
X^4	3	3	3
X^5	0	1	0

X^0	7	11	7
X^1	2	5	2
X^2	2	4	2
X^3	2	3	2
X^4	2	2	2
X^5	0	3	0

X^0	1	29	13
X^1	2	34	18
X^2	1	31	18
X^3	1	31	16
X^4	1	25	22
X^5	0	15	10

X^0	3	302	291
X^1	3	302	291
X^2	3	304	291
X^3	3	302	287
X^4	3	292	289
X^5	0	293	276

X^0	5	25	20
X^1	5	31	20
X^2	1	35	18
X^3	1	34	19
X^4	1	24	22
X^5	0	22	21

X^0	1	6	1
X^1	1	9	5
X^2	3	8	3
X^3	1	4	3
X^4	1	3	2
X^5	0	2	1

X^0	3	17	3
X^1	3	18	3
X^2	3	18	6
X^3	3	19	6
X^4	3	15	4
X^5	1	14	4

X^0	5	38	25
X^1	5	43	25
X^2	2	39	22
X^3	5	32	24
X^4	2	26	18
X^5	1	32	15

X^0	1	6	3
X^1	1	1	1
X^2	1	1	1
X^3	1	3	2
X^4	1	1	1
X^5	0	3	1

X^0	2	127	66
X^1	2	128	64
X^2	2	128	66
X^3	1	134	66
X^4	1	68	66
X^5	1	68	62

X^0	2	52	50
X^1	2	53	50
X^2	2	60	50
X^3	2	57	34
X^4	1	37	34
X^5	2	49	34

X^0	5	18	6
X^1	5	14	7
X^2	5	12	7
X^3	5	5	5
X^4	5	5	5
X^5	2	10	6

X^0	2	98	49
X^1	1	97	47
X^2	1	98	50
X^3	1	87	48
X^4	0	48	45
X^5	2	51	48

X^0	3	90	84
X^1	1	87	82
X^2	1	74	70
X^3	0	81	77
X^4	0	56	52
X^5	0	81	77

X^0	5	111	61
X^1	0	106	53
X^2	0	56	51
X^3	0	15	2
X^4	0	13	8
X^5	0	8	2

X^0	1	4	1
X^1	1	4	1
X^2	4	6	4
X^3	1	3	1
X^4	0	0	0
X^5	1	3	1

X^0	1	21	8
X^1	1	25	15
X^2	7	26	22
X^3	1	16	11
X^4	2	14	9
X^5	3	11	7

X^0	3	84	47
X^1	3	81	46
X^2	3	72	46
X^3	3	46	33
X^4	4	36	26
X^5	0	26	16

X^0	1	14	12
X^1	1	17	9
X^2	3	24	16
X^3	1	21	11
X^4	1	12	8
X^5	0	9	7

X^0	3	11	6
X^1	3	9	4
X^2	3	10	6
X^3	3	8	4
X^4	2	7	4
X^5	0	0	0

X^0	5	112	87
X^1	5	110	89
X^2	5	101	86
X^3	5	97	86
X^4	5	96	85
X^5	5	5	5

X^0	3	16	9
X^1	3	18	8
X^2	3	18	7
X^3	3	13	10
X^4	3	12	6
X^5	2	13	2

X^0	1	63	54
X^1	1	62	54
X^2	1	56	54
X^3	1	56	52
X^4	2	42	40
X^5	0	62	59

X^0	1	84	53
X^1	1	88	57
X^2	1	87	57
X^3	0	81	55
X^4	0	55	51
X^5	0	52	25

X^0	1	113	53
X^1	1	116	57
X^2	1	107	56
X^3	0	93	49
X^4	2	59	46
X^5	0	61	43

X^0	3	18	9
X^1	2	15	5
X^2	2	10	4
X^3	2	2	2
X^4	0	0	0
X^5	2	2	2

X^0	1	71	42
X^1	1	74	32
X^2	1	79	34
X^3	1	70	38
X^4	1	43	37
X^5	2	44	32

X^0	2	371	185
X^1	1	374	188
X^2	1	373	186
X^3	1	371	187
X^4	3	194	189
X^5	0	189	184

X^0	2	46	33
X^1	2	58	39
X^2	4	54	42
X^3	2	33	30
X^4	2	20	10
X^5	2	2	2

X^0	3	29	16
X^1	4	28	17
X^2	9	33	23
X^3	6	28	16
X^4	1	19	10
X^5	0	5	0

X^0	2	7	5
X^1	2	7	2
X^2	2	9	4
X^3	5	11	8
X^4	2	2	2
X^5	0	0	0

X^0	2	37	31
X^1	2	37	32
X^2	2	38	32
X^3	4	42	36
X^4	1	36	34
X^5	2	35	30

X^0	6	37	29
X^1	6	40	30
X^2	6	40	26
X^3	6	31	18
X^4	6	23	18
X^5	0	28	12

X^0	5	237	122
X^1	5	232	118
X^2	5	222	109
X^3	5	178	107
X^4	5	71	62
X^5	5	5	5

X^0	2	3	2
X^1	1	5	1
X^2	2	3	2
X^3	0	5	4
X^4	0	0	0
X^5	2	8	6

X^0	3	14	5
X^1	1	13	3
X^2	1	9	1
X^3	0	9	0
X^4	1	10	1
X^5	1	9	1

X^0	3	117	55
X^1	2	111	54
X^2	2	102	50
X^3	2	91	45
X^4	1	50	45
X^5	2	53	41

X^0	2	51	23
X^1	1	65	38
X^2	1	54	31
X^3	0	56	26
X^4	1	35	33
X^5	2	40	30

X^0	2	21	3
X^1	2	20	8
X^2	2	17	8
X^3	2	19	6
X^4	1	13	7
X^5	2	16	7

X^0	1	8	2
X^1	4	12	6
X^2	5	10	5
X^3	1	6	1
X^4	1	9	3
X^5	0	8	1

X^0	3	32	23
X^1	5	29	20
X^2	3	22	14
X^3	2	24	17
X^4	3	12	5
X^5	1	17	13

X^0	3	7	3
X^1	4	8	4
X^2	4	8	4
X^3	2	7	2
X^4	2	9	3
X^5	0	6	0

X^0	2	51	23
X^1	2	52	23
X^2	2	48	20
X^3	2	28	20
X^4	0	26	21
X^5	0	0	0

X^0	4	53	31
X^1	4	54	31
X^2	4	55	34
X^3	6	60	38
X^4	4	38	33
X^5	1	39	24

X^0	2	53	46
X^1	3	58	49
X^2	2	53	46
X^3	3	54	48
X^4	2	51	47
X^5	0	51	44

X^0	2	33	16
X^1	2	21	13
X^2	2	11	2
X^3	2	21	4
X^4	2	20	13
X^5	2	4	2

X^0	4	47	26
X^1	5	41	27
X^2	2	35	19
X^3	2	30	17
X^4	4	22	15
X^5	4	20	10

X^0	3	23	17
X^1	4	25	12
X^2	4	28	15
X^3	2	25	12
X^4	1	15	12
X^5	2	20	14

X^0	1	9	5
X^1	1	9	5
X^2	1	9	5
X^3	1	9	5
X^4	0	0	0
X^5	0	10	6

X^0	2	108	53
X^1	1	105	52
X^2	1	100	46
X^3	1	98	46
X^4	1	50	46
X^5	2	60	49

X^0	2	6	3
X^1	1	3	1
X^2	0	1	0
X^3	3	3	3
X^4	1	1	1
X^5	1	3	2

X^0	3	466	231
X^1	3	467	233
X^2	3	461	233
X^3	3	450	224
X^4	3	237	227
X^5	1	237	224

X^0	2	14	6
X^1	3	12	5
X^2	3	13	6
X^3	2	8	4
X^4	0	10	6
X^5	1	13	4

X^0	2	11	4
X^1	3	13	4
X^2	1	10	2
X^3	2	8	2
X^4	3	3	3
X^5	1	14	6

X^0	3	21	8
X^1	3	23	8
X^2	1	23	12
X^3	1	18	8
X^4	1	19	11
X^5	2	17	8

X^0	2	148	75
X^1	0	138	70
X^2	0	129	64
X^3	0	115	64
X^4	0	51	44
X^5	1	69	61

X^0	3	25	9
X^1	0	20	8
X^2	0	19	9
X^3	0	17	10
X^4	1	18	14
X^5	5	21	12

X^0	4	26	12
X^1	4	33	14
X^2	4	27	12
X^3	4	33	14
X^4	5	31	26
X^5	1	20	15

X^0	2	9	4
X^1	3	11	6
X^2	3	11	6
X^3	1	8	1
X^4	1	8	1
X^5	0	6	2

X^0	1	9	4
X^1	3	12	6
X^2	0	9	4
X^3	0	0	0
X^4	0	0	0
X^5	2	10	4

X^0	3	35	18
X^1	0	37	18
X^2	2	39	17
X^3	0	29	14
X^4	0	30	16
X^5	1	32	8

X^0	1	75	43
X^1	1	69	44
X^2	1	60	33
X^3	1	39	31
X^4	0	28	20
X^5	1	39	16

X^0	1	7	4
X^1	0	3	0
X^2	0	3	1
X^3	1	5	2
X^4	0	3	0
X^5	1	5	2

X^0	3	4	3
X^1	3	3	3
X^2	1	1	1
X^3	1	1	1
X^4	1	1	1
X^5	0	0	0

X^0	2	36	13
X^1	1	33	10
X^2	2	33	14
X^3	3	36	16
X^4	1	29	12
X^5	1	29	9

X^0	1	209	107
X^1	1	212	109
X^2	1	216	111
X^3	3	206	120
X^4	1	111	109
X^5	0	109	102

X^0	4	35	15
X^1	1	27	13
X^2	2	28	3
X^3	1	12	1
X^4	2	12	10
X^5	0	26	15

X^0	4	28	20
