	Opt.	CR	FP
X^1	1	33	24
X^2	4	34	29
X^3	4	34	29
X^4	0	23	18

X^0	2	2	2
X^1	2	2	2
X^2	2	3	2
X^3	2	5	3
X^4	2	2	2

X^0	3	55	36
X^1	3	57	35
X^2	3	49	31
X^3	3	27	13
X^4	3	4	3

X^0	1	17	9
X^1	3	17	10
X^2	0	12	2
X^3	1	11	9
X^4	1	6	3

X^0	2	3	2
X^1	2	3	2
X^2	1	3	1
X^3	1	1	1
X^4	0	0	0

X^0	3	4	3
X^1	3	3	3
X^2	3	3	3
X^3	3	3	3
X^4	0	0	0

X^0	10	10	10
X^1	2	5	3
X^2	1	3	1
X^3	0	0	0
X^4	1	2	1

X^0	2	14	11
X^1	1	7	4
X^2	0	1	0
X^3	0	0	0
X^4	2	8	7

X^0	2	19	7
X^1	1	19	5
X^2	1	18	8
X^3	0	13	11
X^4	0	10	9

X^0	1	12	9
X^1	0	13	11
X^2	0	11	10
X^3	0	7	4
X^4	7	13	9

X^0	6	33	17
X^1	3	28	12
X^2	3	28	18
X^3	1	19	16
X^4	0	15	10

X^0	4	10	5
X^1	3	8	3
X^2	3	3	3
X^3	1	3	1
X^4	4	4	4

X^0	2	6	3
X^1	2	4	2
X^2	2	4	2
X^3	2	3	2
X^4	2	2	2

X^0	1	4	1
X^1	1	6	1
X^2	1	5	1
X^3	0	5	0
X^4	0	3	0

X^0	3	6	3
X^1	3	7	5
X^2	0	5	3
X^3	0	3	1
X^4	0	0	0

X^0	3	7	4
X^1	1	5	3
X^2	4	8	4
X^3	1	4	2
X^4	1	1	1

X^0	2	9	7
X^1	1	8	7
X^2	3	15	13
X^3	0	7	5
X^4	1	7	6

X^0	2	34	21
X^1	2	34	13
X^2	2	34	16
X^3	0	28	23
X^4	2	19	12

X^0	3	4	3
X^1	3	3	3
X^2	0	0	0
X^3	0	1	0
X^4	2	5	2

X^0	1	9	3
X^1	2	6	2
X^2	1	4	1
X^3	0	6	1
X^4	1	2	1

X^0	3	201	145
X^1	3	203	144
X^2	2	202	147
X^3	1	149	147
X^4	0	146	141

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1
X^3	0	1	0
X^4	1	1	1

X^0	3	14	11
X^1	3	14	11
X^2	3	10	6
X^3	3	3	3
X^4	0	10	4

X^0	5	7	5
X^1	5	5	5
X^2	3	5	3
X^3	1	1	1
X^4	0	8	1

X^0	1	109	107
X^1	3	110	102
X^2	1	106	102
X^3	0	104	102
X^4	1	115	112

X^0	1	8	4
X^1	1	8	4
X^2	3	9	6
X^3	0	6	3
X^4	3	9	4

X^0	1	16	11
X^1	4	20	14
X^2	1	17	10
X^3	4	15	13
X^4	0	8	4

X^0	1	7	3
X^1	2	6	2
X^2	0	2	0
X^3	2	7	3
X^4	0	0	0

X^0	4	169	89
X^1	3	169	87
X^2	3	170	83
X^3	0	86	79
X^4	3	89	83

X^0	2	2	2
X^1	1	2	1
X^2	6	7	6
X^3	1	2	1
X^4	1	2	1

X^0	1	48	23
X^1	1	50	25
X^2	2	45	27
X^3	1	35	26
X^4	0	23	6

X^0	1	56	31
X^1	1	56	32
X^2	2	48	24
X^3	1	24	8
X^4	0	37	20

X^0	4	16	6
X^1	3	15	3
X^2	2	13	5
X^3	2	11	7
X^4	2	8	3

X^0	1	13	10
X^1	5	18	17
X^2	3	17	16
X^3	1	1	1
X^4	0	0	0

X^0	1	34	18
X^1	3	37	25
X^2	3	36	21
X^3	2	30	20
X^4	0	24	17

X^0	1	9	9
X^1	1	9	9
X^2	1	2	2
X^3	0	0	0
X^4	0	0	0

X^0	2	13	4
X^1	1	7	3
X^2	1	5	1
X^3	1	1	1
X^4	2	5	2

X^0	2	8	3
X^1	4	9	4
X^2	4	7	4
X^3	3	6	3
X^4	3	9	5

X^0	2	13	5
X^1	5	16	8
X^2	1	9	1
X^3	1	3	1
X^4	0	9	3

X^0	3	5	3
X^1	5	9	6
X^2	9	14	11
X^3	1	8	6
X^4	1	2	1

X^0	1	96	60
X^1	1	95	61
X^2	1	93	56
X^3	0	61	60
X^4	1	59	29

X^0	2	5	2
X^1	2	6	2
X^2	2	5	2
X^3	0	4	0
X^4	2	6	2

X^0	3	48	22
X^1	3	55	29
X^2	1	53	30
X^3	1	25	15
X^4	2	32	26

X^0	2	16	15
X^1	5	19	18
X^2	1	18	16
X^3	1	16	14
X^4	1	11	6

X^0	1	11	10
X^1	1	10	9
X^2	2	8	4
X^3	1	10	7
X^4	1	12	11

X^0	2	13	10
X^1	2	9	6
X^2	3	11	6
X^3	2	5	2
X^4	0	7	4

X^0	1	117	63
X^1	1	115	61
X^2	1	104	55
X^3	0	65	54
X^4	0	59	42

X^0	7	56	33
X^1	1	53	26
X^2	1	51	26
X^3	5	36	30
X^4	0	34	17

X^0	3	5	3
X^1	3	6	3
X^2	2	2	2
X^3	2	2	2
X^4	0	2	2

X^0	3	49	29
X^1	1	48	20
X^2	1	49	24
X^3	2	31	28
X^4	1	26	22

X^0	1	11	4
X^1	1	12	3
X^2	2	11	5
X^3	2	10	2
X^4	1	8	3

X^0	2	12	5
X^1	2	8	2
X^2	2	2	2
X^3	2	5	3
X^4	2	2	2

X^0	1	1	1
X^1	1	2	1
X^2	3	3	3
X^3	0	0	0
X^4	4	4	4

X^0	1	9	2
X^1	3	11	6
X^2	6	16	11
X^3	1	10	5
X^4	0	6	1

X^0	2	26	12
X^1	1	25	12
X^2	1	25	9
X^3	1	17	16
X^4	1	9	6

X^0	2	9	4
X^1	1	7	2
X^2	2	10	5
X^3	1	7	1
X^4	0	0	0

X^0	2	9	6
X^1	2	9	5
X^2	2	6	2
X^3	2	6	4
X^4	0	3	1

X^0	2	4	2
X^1	1	2	1
X^2	1	3	1
X^3	1	2	1
X^4	0	4	2

X^0	1	3	1
X^1	1	2	1
X^2	3	3	3
X^3	6	6	6
X^4	3	3	3

X^0	4	37	21
X^1	2	39	21
X^2	2	35	18
X^3	1	23	17
X^4	0	26	11

X^0	3	38	18
X^1	2	35	14
X^2	4	36	20
X^3	0	18	17
X^4	0	16	15

X^0	6	15	8
X^1	3	11	3
X^2	3	7	3
X^3	3	6	3
X^4	0	5	1

X^0	1	16	14
X^1	1	15	13
X^2	1	14	12
X^3	2	10	3
X^4	0	1	0

X^0	1	20	15
X^1	1	21	16
X^2	1	25	20
X^3	1	21	11
X^4	0	12	9

X^0	0	6	3
X^1	0	6	3
X^2	0	6	3
X^3	0	5	2
X^4	1	5	2

X^0	3	12	4
X^1	1	8	1
X^2	0	6	0
X^3	1	5	1
X^4	1	4	1

X^0	1	22	19
X^1	3	25	21
X^2	1	22	17
X^3	0	18	16
X^4	1	22	19

X^0	2	19	10
X^1	1	20	10
X^2	2	18	8
X^3	0	11	8
X^4	2	12	7

X^0	6	10	7
X^1	2	3	2
X^2	2	2	2
X^3	2	2	2
X^4	0	3	1

X^0	4	17	9
X^1	1	14	5
X^2	1	9	6
X^3	1	8	4
X^4	3	10	6

X^0	5	20	10
X^1	3	14	8
X^2	3	10	7
X^3	3	7	4
X^4	1	5	2

X^0	3	3	3
X^1	1	1	1
X^2	0	0	0
X^3	0	0	0
X^4	1	1	1

X^0	2	20	12
X^1	3	17	3
X^2	2	12	9
X^3	1	8	6
X^4	1	3	1

X^0	0	17	11
X^1	1	19	13
X^2	1	15	8
X^3	1	10	7
X^4	0	1	0

X^0	0	1	0
X^1	0	1	0
X^2	0	1	0
X^3	0	1	0
X^4	0	0	0

X^0	1	3	1
X^1	0	3	2
X^2	1	3	2
X^3	4	9	7
X^4	1	4	2

X^0	1	13	7
X^1	0	13	8
X^2	1	13	8
X^3	0	3	0
X^4	1	13	7

X^0	2	6	3
X^1	2	6	4
X^2	4	6	4
X^3	0	3	1
X^4	1	3	1

X^0	2	219	107
X^1	6	225	113
X^2	2	212	109
X^3	1	116	106
X^4	1	111	98

X^0	0	25	20
X^1	2	27	23
X^2	0	25	22
X^3	0	25	21
X^4	0	11	6

X^0	2	2	2
X^1	4	4	4
X^2	1	1	1
X^3	1	1	1
X^4	0	0	0

X^0	2	14	7
X^1	1	8	3
X^2	1	5	3
X^3	1	4	1
X^4	0	2	0

X^0	1	1	1
X^1	1	1	1
X^2	1	1	1
X^3	1	1	1
X^4	0	0	0

X^0	3	54	29
X^1	3	53	28
X^2	4	56	26
X^3	3	39	36
X^4	0	30	27

X^0	2	104	55
X^1	2	104	55
X^2	3	108	58
X^3	0	55	51
X^4	3	56	53

X^0	1	75	57
X^1	3	77	60
X^2	1	69	58
X^3	4	63	61
X^4	0	59	31

X^0	4	11	5
X^1	4	8	4
X^2	4	8	4
X^3	4	7	4
X^4	4	4	4

X^0	3	42	21
X^1	2	38	16
X^2	1	33	11
X^3	2	35	14
X^4	0	33	10

X^0	1	57	35
X^1	2	58	33
X^2	4	62	31
X^3	1	33	29
X^4	3	38	28

X^0	1	27	14
X^1	0	20	9
X^2	1	11	9
X^3	0	1	0
X^4	0	16	12

X^0	1	20	16
X^1	1	19	15
X^2	1	20	19
X^3	2	30	29
X^4	3	18	13

X^0	1	19	15
X^1	5	12	6
X^2	3	22	19
X^3	4	7	4
X^4	0	6	2

X^0	1	19	13
X^1	1	19	16
X^2	0	16	14
X^3	1	18	13
X^4	1	19	18

X^0	2	7	3
X^1	5	9	5
X^2	0	4	2
X^3	0	4	0
X^4	0	2	0

X^0	1	12	5
X^1	1	12	5
X^2	3	14	6
X^3	2	11	4
X^4	0	8	5

X^0	1	5	2
X^1	1	8	7
X^2	1	4	1
X^3	0	0	0
X^4	0	1	0

X^0	3	46	21
X^1	2	45	21
X^2	2	39	24
X^3	5	23	20
X^4	0	22	13

X^0	5	29	15
X^1	1	20	5
X^2	1	24	9
X^3	1	15	1
X^4	1	24	11

X^0	1	7	3
X^1	1	3	1
X^2	1	1	1
X^3	4	4	4
X^4	0	4	2

X^0	4	36	17
X^1	1	33	17
X^2	3	37	17
X^3	0	19	16
X^4	1	19	10

X^0	5	32	18
X^1	4	24	11
X^2	4	22	8
X^3	0	16	11
X^4	0	4	0

X^0	2	26	14
X^1	1	20	11
X^2	0	16	4
X^3	0	13	4
X^4	0	16	5

X^0	1	7	2
X^1	2	11	4
X^2	1	9	5
X^3	2	8	5
X^4	0	4	2

X^0	4	9	5
X^1	1	7	4
X^2	7	11	7
X^3	1	1	1
X^4	2	6	3

X^0	1	186	98
X^1	1	190	94
X^2	1	179	97
X^3	0	94	92
X^4	0	82	80

X^0	2	6	2
X^1	0	3	1
X^2	0	2	0
X^3	0	1	0
X^4	0	2	0

X^0	2	54	27
X^1	1	56	25
X^2	5	50	30
X^3	0	38	27
X^4	3	29	15

X^0	3	14	10
X^1	2	19	8
X^2	1	18	9
X^3	1	11	9
X^4	0	11	4

X^0	4	20	10
X^1	4	26	14
X^2	4	18	11
X^3	4	16	12
X^4	4	4	4

X^0	0	32	21
X^1	0	32	23
X^2	0	27	24
X^3	1	22	19
X^4	0	0	0

X^0	1	168	126
X^1	4	168	125
X^2	3	168	127
X^3	3	128	124
X^4	2	130	125

X^0	3	5	3
X^1	5	7	5
X^2	5	7	5
X^3	0	2	0
X^4	0	1	0

X^0	1	23	9
X^1	1	19	11
X^2	1	18	5
X^3	1	17	10
X^4	1	11	2

X^0	3	19	14
X^1	2	13	8
X^2	3	14	9
X^3	1	13	6
X^4	0	0	0

X^0	3	123	75
X^1	3	135	75
X^2	3	135	75
X^3	3	77	75
X^4	0	66	55

X^0	5	34	20
X^1	2	33	20
X^2	2	32	20
X^3	0	30	21
X^4	1	12	2

X^0	0	180	179
X^1	0	177	176
X^2	1	168	167
X^3	1	153	151
X^4	1	1	1

X^0	5	18	8
X^1	2	16	10
X^2	2	15	8
X^3	1	12	5
X^4	0	10	4

X^0	2	31	18
X^1	2	27	9
X^2	0	27	14
X^3	5	28	25
X^4	2	13	10

X^0	3	5	3
X^1	4	6	4
X^2	0	5	2
X^3	0	5	1
X^4	0	5	3

X^0	2	36	23
X^1	2	37	20
X^2	1	29	21
X^3	2	24	16
X^4	0	22	13

X^0	1	24	12
X^1	1	25	13
X^2	0	24	15
X^3	0	16	12
X^4	3	18	10

X^0	0	10	8
X^1	0	9	7
X^2	0	8	7
X^3	0	3	2
X^4	0	0	0

X^0	2	58	55
X^1	2	57	54
X^2	3	57	54
X^3	2	46	43
X^4	2	2	2

X^0	2	58	54
X^1	2	52	50
X^2	2	44	42
X^3	2	2	2
X^4	0	44	39

X^0	2	8	5
X^1	1	14	10
X^2	1	10	8
X^3	1	5	3
X^4	0	10	8

X^0	3	17	8
X^1	3	19	8
X^2	3	17	8
X^3	3	15	8
X^4	0	12	5

X^0	1	7	3
X^1	2	8	4
X^2	0	5	1
X^3	0	1	0
X^4	2	5	2

X^0	1	14	7
X^1	3	19	12
X^2	2	15	10
X^3	0	11	9
X^4	2	11	7

X^0	8	39	29
X^1	1	34	22
X^2	3	36	20
X^3	0	22	19
X^4	2	21	10

X^0	1	12	4
X^1	0	10	0
X^2	0	9	3
X^3	1	10	5
X^4	0	0	0

X^0	3	31	13
X^1	4	32	10
X^2	2	27	15
X^3	0	20	14
X^4	1	17	11

X^0	2	51	45
X^1	2	50	45
X^2	2	50	44
X^3	2	50	45
X^4	2	2	2

X^0	4	13	5
X^1	2	9	6
X^2	0	5	0
X^3	0	2	0
X^4	0	0	0

X^0	1	2	1
X^1	1	1	1
X^2	1	1	1
X^3	1	5	2
X^4	0	0	0

X^0	3	39	30
X^1	1	35	29
X^2	1	29	23
X^3	1	30	20
X^4	0	3	0

X^0	2	14	4
X^1	2	15	6
X^2	0	16	6
X^3	2	12	9
X^4	0	9	4

X^0	1	6	2
X^1	7	9	7
X^2	5	8	5
X^3	4	4	4
X^4	1	4	2

X^0	2	17	14
X^1	2	17	15
X^2	1	17	15
X^3	2	11	9
X^4	1	4	2

X^0	2	44	20
X^1	2	45	23
X^2	2	45	23
X^3	2	29	22
X^4	0	21	18

X^0	3	10	4
X^1	3	10	3
X^2	2	8	2
X^3	2	6	2
X^4	1	8	3

X^0	4	11	4
X^1	4	14	10
X^2	4	11	7
X^3	5	11	5
X^4	0	3	1

X^0	2	174	91
X^1	1	155	90
X^2	1	125	72
X^3	2	84	82
X^4	1	53	51

X^0	3	15	11
X^1	3	14	10
X^2	1	10	7
X^3	1	5	2
X^4	1	1	1

X^0	3	39	29
X^1	3	38	29
X^2	3	31	27
X^3	5	34	28
X^4	0	30	26

X^0	1	25	19
X^1	2	29	22
X^2	4	34	19
X^3	1	20	18
X^4	3	19	12

X^0	1	9	5
X^1	1	11	5
X^2	2	12	3
X^3	3	9	6
X^4	1	6	4

X^0	1	6	1
X^1	1	5	1
X^2	1	4	1
X^3	1	14	11
X^4	0	0	0

X^0	2	4	2
X^1	0	3	2
X^2	2	5	4
X^3	5	7	5
X^4	1	2	1

X^0	4	6	4
X^1	3	4	3
X^2	3	3	3
X^3	3	13	7
X^4	2	8	4

X^0	2	52	28
X^1	1	56	32
X^2	0	65	28
X^3	1	49	39
X^4	1	40	27

X^0	1	19	6
X^1	0	15	2
X^2	0	13	2
X^3	1	10	6
X^4	1	11	7

X^0	3	4	3
X^1	3	4	3
X^2	3	3	3
X^3	3	3	3
X^4	0	2	0

X^0	2	16	9
X^1	2	24	13
X^2	2	19	11
X^3	2	15	8
X^4	2	8	2

X^0	2	20	9
X^1	1	27	11
X^2	0	26	12
X^3	3	24	18
X^4	1	21	7

X^0	3	56	29
X^1	3	55	28
X^2	1	49	26
X^3	0	26	25
X^4	0	23	20

X^0	6	105	52
X^1	6	101	50
X^2	6	98	47
X^3	6	56	47
X^4	0	51	44

X^0	1	9	5
X^1	2	9	6
X^2	3	5	3
X^3	0	3	1
X^4	1	7	4

X^0	5	59	54
X^1	6	62	56
X^2	5	60	55
X^3	5	13	8
X^4	0	60	54

X^0	2	3	2
X^1	1	1	1
X^2	2	2	2
X^3	1	1	1
X^4	0	0	0

X^0	5	6	5
X^1	5	5	5
X^2	5	5	5
X^3	5	5	5
X^4	1	1	1

X^0	2	10	2
X^1	2	6	2
X^2	1	5	1
X^3	1	1	1
X^4	2	2	2

X^0	2	6	2
X^1	4	8	4
X^2	2	4	2
X^3	0	0	0
X^4	2	10	8

X^0	6	18	7
X^1	4	13	5
X^2	7	15	9
X^3	2	9	4
X^4	2	6	2

X^0	2	9	6
X^1	2	6	3
X^2	2	4	2
X^3	2	2	2
X^4	1	5	1

X^0	3	198	128
X^1	4	201	128
X^2	3	197	130
X^3	1	126	125
X^4	0	125	66

Average
X^0	2.43939393939394	53.3121212121212	23.9828282828283
X^1	2.23434343434343	52.3292929292929	23.4919191919192
X^2	1.93535353535354	49.9656565656566	22.2101010101010
X^3	1.56969696969697	36.8848484848485	20.4656565656566
X^4	0.926262626262626	35.8454545454545	17.4848484848485

Deviation
X^0	1.72499850281406	389.139919987430	51.5847513691691
X^1	1.70786425880317	389.113364918356	51.4244904450090
X^2	1.62985486937174	388.870590549434	50.9593450454825
X^3	1.67232098711049	362.139772771449	50.3003939210154
X^4	1.29240874937919	380.756935317625	48.6718062118773

Ratio of success: 0.990000000000000

----

