	Opt.	CR	FP
X^1	2	21	11
X^2	1	20	10
X^3	1	15	9
X^4	2	14	4
X^5	1	5	1
X^6	0	14	3

X^0	1	1068	535
X^1	1	1068	535
X^2	3	1070	536
X^3	1	1068	533
X^4	1	1066	535
X^5	0	535	535
X^6	0	533	528

X^0	1	23	14
X^1	3	25	16
X^2	1	19	10
X^3	1	18	9
X^4	3	16	6
X^5	0	9	1
X^6	3	13	4

X^0	3	27	11
X^1	3	25	13
X^2	3	24	13
X^3	3	19	12
X^4	3	13	5
X^5	3	5	3
X^6	1	1	1

X^0	3	157	91
X^1	3	158	89
X^2	3	159	82
X^3	3	162	80
X^4	2	165	80
X^5	2	91	87
X^6	1	105	88

X^0	2	51	43
X^1	3	54	51
X^2	1	52	49
X^3	1	53	50
X^4	1	51	47
X^5	1	48	43
X^6	1	1	1

X^0	2	7	5
X^1	4	9	7
X^2	1	6	1
X^3	0	5	2
X^4	0	4	2
X^5	0	3	1
X^6	2	7	4

X^0	3	90	50
X^1	1	81	43
X^2	1	71	41
X^3	1	59	34
X^4	1	59	30
X^5	1	37	22
X^6	1	44	22

X^0	3	1356	688
X^1	3	1356	688
X^2	3	1356	689
X^3	3	1356	689
X^4	3	1363	704
X^5	3	700	697
X^6	0	755	699

X^0	2	7	5
X^1	3	8	6
X^2	2	6	4
X^3	2	4	2
X^4	2	5	2
X^5	2	2	2
X^6	1	5	3

X^0	1	397	202
X^1	1	396	201
X^2	3	402	206
X^3	1	394	200
X^4	3	391	197
X^5	0	194	188
X^6	2	205	199

X^0	2	112	55
X^1	1	112	55
X^2	2	113	57
X^3	1	109	55
X^4	1	100	53
X^5	3	65	51
X^6	0	9	0

X^0	4	334	162
X^1	4	337	169
X^2	4	338	170
X^3	4	335	167
X^4	4	334	167
X^5	4	169	160
X^6	1	173	164

X^0	1	43	24
X^1	1	43	24
X^2	2	42	24
X^3	1	42	24
X^4	1	40	12
X^5	0	4	0
X^6	0	40	11

X^0	4	42	19
X^1	7	44	20
X^2	5	38	15
X^3	3	32	12
X^4	2	22	11
X^5	2	15	6
X^6	0	20	8

X^0	5	36	23
X^1	5	35	21
X^2	9	41	26
X^3	4	37	18
X^4	4	35	23
X^5	1	30	22
X^6	2	29	14

X^0	2	42	21
X^1	4	45	24
X^2	2	40	18
X^3	2	38	17
X^4	2	39	16
X^5	2	33	5
X^6	2	20	2

X^0	3	26	23
X^1	3	26	20
X^2	3	25	18
X^3	3	26	22
X^4	1	28	20
X^5	0	30	26
X^6	0	24	20

X^0	1	309	142
X^1	1	307	141
X^2	1	284	141
X^3	2	261	140
X^4	2	263	143
X^5	2	147	141
X^6	2	146	115

X^0	1	50	29
X^1	1	50	29
X^2	1	47	29
X^3	1	43	29
X^4	0	33	21
X^5	0	17	14
X^6	0	23	12

X^0	1	40	14
X^1	2	37	15
X^2	3	40	20
X^3	2	35	5
X^4	1	18	1
X^5	0	0	0
X^6	6	40	22

X^0	2	141	121
X^1	2	135	121
X^2	2	135	123
X^3	2	130	120
X^4	2	130	120
X^5	2	131	128
X^6	1	132	114

X^0	6	52	28
X^1	2	50	25
X^2	3	43	21
X^3	3	37	24
X^4	2	33	26
X^5	11	43	38
X^6	1	34	18

X^0	2	15	11
X^1	2	12	4
X^2	2	8	4
X^3	2	8	4
X^4	2	8	5
X^5	2	8	5
X^6	1	7	1

X^0	2	27	25
X^1	7	34	28
X^2	2	27	21
X^3	0	20	17
X^4	0	6	1
X^5	0	20	15
X^6	0	0	0

X^0	3	35	9
X^1	2	33	10
X^2	2	42	22
X^3	2	30	16
X^4	2	30	17
X^5	2	26	22
X^6	1	13	5

X^0	1	23	10
X^1	3	25	12
X^2	1	22	7
X^3	4	24	13
X^4	1	10	8
X^5	1	14	10
X^6	1	1	1

X^0	1	59	30
X^1	1	57	27
X^2	1	57	27
X^3	1	57	23
X^4	1	52	28
X^5	1	30	28
X^6	1	33	22

X^0	3	11	4
X^1	3	10	4
X^2	3	8	3
X^3	2	6	3
X^4	2	3	2
X^5	6	7	6
X^6	0	0	0

X^0	3	38	23
X^1	3	35	21
X^2	3	31	20
X^3	3	24	15
X^4	3	19	7
X^5	3	19	9
X^6	0	17	8

X^0	3	26	16
X^1	1	24	13
X^2	1	20	7
X^3	2	22	12
X^4	1	22	11
X^5	1	17	8
X^6	0	14	7

X^0	3	13	11
X^1	2	8	6
X^2	1	11	7
X^3	0	11	10
X^4	0	3	2
X^5	0	0	0
X^6	0	3	2

X^0	3	5	3
X^1	3	6	3
X^2	1	5	1
X^3	1	3	1
X^4	1	6	4
X^5	1	1	1
X^6	1	1	1

X^0	1	77	42
X^1	1	76	40
X^2	0	76	39
X^3	1	76	39
X^4	0	76	39
X^5	2	37	31
X^6	0	40	37

X^0	3	133	60
X^1	2	139	66
X^2	2	138	64
X^3	3	127	66
X^4	1	101	54
X^5	2	76	49
X^6	0	3	0

X^0	3	10	3
X^1	4	11	4
X^2	2	7	3
X^3	1	9	4
X^4	1	1	1
X^5	0	7	2
X^6	0	0	0

X^0	1	225	113
X^1	2	229	116
X^2	0	225	108
X^3	1	223	118
X^4	4	221	118
X^5	2	115	111
X^6	0	121	113

X^0	1	982	490
X^1	12	984	494
X^2	12	980	494
X^3	12	979	498
X^4	12	868	499
X^5	1	491	484
X^6	3	512	471

X^0	3	54	28
X^1	1	59	26
X^2	1	56	28
X^3	1	49	28
X^4	0	41	24
X^5	0	37	21
X^6	1	36	8

X^0	4	14	8
X^1	3	11	7
X^2	1	11	8
X^3	0	11	6
X^4	3	11	8
X^5	7	16	12
X^6	0	8	2

X^0	2	44	20
X^1	1	43	20
X^2	1	47	20
X^3	1	27	18
X^4	1	10	1
X^5	1	1	1
X^6	0	10	1

X^0	2	22	10
X^1	1	19	5
X^2	1	17	4
X^3	1	18	2
X^4	1	10	1
X^5	1	6	2
X^6	1	18	8

X^0	2	10	6
X^1	1	7	3
X^2	2	7	4
X^3	1	3	1
X^4	1	4	1
X^5	1	1	1
X^6	0	6	3

X^0	1	40	20
X^1	2	42	18
X^2	1	41	17
X^3	3	46	21
X^4	1	39	18
X^5	1	25	23
X^6	0	29	16

X^0	1	465	445
X^1	1	464	445
X^2	1	466	448
X^3	1	463	445
X^4	2	460	448
X^5	1	449	448
X^6	1	435	418

X^0	3	20	9
X^1	2	18	8
X^2	0	10	4
X^3	2	16	9
X^4	0	7	3
X^5	0	11	7
X^6	0	0	0

X^0	2	46	26
X^1	2	52	29
X^2	3	49	26
X^3	4	46	29
X^4	1	38	26
X^5	0	35	22
X^6	0	35	13

X^0	3	50	26
X^1	1	49	24
X^2	4	52	29
X^3	2	50	25
X^4	1	46	26
X^5	1	24	22
X^6	1	25	22

X^0	7	100	60
X^1	3	81	44
X^2	3	70	45
X^3	3	51	41
X^4	1	43	41
X^5	2	48	46
X^6	3	34	26

X^0	4	101	51
X^1	2	103	47
X^2	2	103	47
X^3	2	95	44
X^4	2	95	45
X^5	2	50	37
X^6	2	10	2

X^0	4	31	15
X^1	4	30	13
X^2	3	28	12
X^3	6	27	13
X^4	1	18	11
X^5	0	5	0
X^6	0	0	0

X^0	5	68	40
X^1	9	74	46
X^2	2	51	26
X^3	3	38	9
X^4	3	20	3
X^5	0	24	2
X^6	0	43	21

X^0	2	47	25
X^1	2	50	28
X^2	2	51	29
X^3	2	27	21
X^4	2	5	2
X^5	2	2	2
X^6	0	27	22

X^0	5	89	81
X^1	5	91	81
X^2	5	90	84
X^3	5	88	82
X^4	5	88	74
X^5	0	88	82
X^6	0	3	0

X^0	2	628	310
X^1	3	631	317
X^2	4	625	310
X^3	4	619	307
X^4	3	616	309
X^5	1	311	309
X^6	2	316	303

X^0	2	32	17
X^1	2	33	18
X^2	2	32	16
X^3	3	37	24
X^4	2	20	16
X^5	2	21	15
X^6	2	8	2

X^0	1	5	2
X^1	1	2	1
X^2	0	5	1
X^3	4	8	7
X^4	1	3	3
X^5	0	0	0
X^6	1	1	1

X^0	1	50	27
X^1	3	54	31
X^2	1	49	28
X^3	1	46	29
X^4	1	41	20
X^5	1	33	25
X^6	0	30	11

X^0	1	115	57
X^1	1	115	54
X^2	1	115	54
X^3	5	109	58
X^4	4	118	60
X^5	1	64	58
X^6	4	58	52

X^0	7	50	24
X^1	5	47	16
X^2	1	48	22
X^3	1	45	21
X^4	1	39	19
X^5	1	27	19
X^6	1	24	12

X^0	6	1112	569
X^1	6	1108	561
X^2	6	1107	553
X^3	6	1111	557
X^4	2	1105	551
X^5	2	560	558
X^6	2	570	563

X^0	0	20	7
X^1	0	17	7
X^2	1	16	6
X^3	0	8	6
X^4	1	8	4
X^5	1	11	8
X^6	0	0	0

X^0	3	24	13
X^1	6	31	17
X^2	2	27	15
X^3	2	27	15
X^4	1	25	13
X^5	0	16	8
X^6	0	17	9

X^0	3	110	63
X^1	2	110	63
X^2	4	113	65
X^3	2	103	61
X^4	1	90	64
X^5	6	68	54
X^6	2	65	35

X^0	3	58	26
X^1	3	61	31
X^2	3	60	28
X^3	3	32	27
X^4	1	40	25
X^5	0	16	5
X^6	1	40	25

X^0	3	20	17
X^1	5	21	18
X^2	1	22	19
X^3	3	23	17
X^4	3	24	20
X^5	3	16	15
X^6	1	21	17

X^0	2	20	10
X^1	3	23	14
X^2	1	19	9
X^3	1	16	7
X^4	1	15	1
X^5	1	12	5
X^6	0	10	5

X^0	2	29	22
X^1	1	30	21
X^2	0	29	19
X^3	1	25	20
X^4	3	27	13
X^5	3	29	23
X^6	0	22	12

X^0	5	10	5
X^1	6	7	6
X^2	4	7	4
X^3	7	9	7
X^4	1	7	1
X^5	0	0	0
X^6	1	7	1

X^0	3	31	13
X^1	3	31	13
X^2	4	34	16
X^3	5	33	17
X^4	1	23	10
X^5	4	13	5
X^6	4	7	4

X^0	2	15	7
X^1	4	19	11
X^2	0	17	9
X^3	7	21	13
X^4	0	12	3
X^5	1	8	4
X^6	4	14	6

X^0	4	76	29
X^1	4	77	29
X^2	4	77	31
X^3	4	62	27
X^4	4	71	30
X^5	4	54	27
X^6	1	60	26

X^0	3	13	10
X^1	2	9	5
X^2	2	10	7
X^3	3	5	3
X^4	0	7	0
X^5	0	0	0
X^6	0	8	3

X^0	3	51	23
X^1	2	52	23
X^2	4	53	28
X^3	2	47	28
X^4	0	44	20
X^5	0	33	22
X^6	2	39	19

X^0	2	118	57
X^1	2	119	58
X^2	2	109	63
X^3	2	103	55
X^4	2	102	58
X^5	2	57	51
X^6	1	72	49

X^0	2	74	33
X^1	2	68	27
X^2	2	47	17
X^3	1	59	28
X^4	0	38	13
X^5	0	44	31
X^6	0	0	0

X^0	2	5	2
X^1	2	5	2
X^2	2	4	2
X^3	2	5	2
X^4	2	11	8
X^5	2	10	10
X^6	0	10	10

X^0	7	26	11
X^1	8	21	10
X^2	3	21	13
X^3	12	20	12
X^4	10	24	10
X^5	8	11	8
X^6	0	22	5

X^0	2	65	32
X^1	1	67	27
X^2	1	68	31
X^3	2	62	31
X^4	3	57	30
X^5	1	35	14
X^6	1	14	1

X^0	2	102	97
X^1	3	103	98
X^2	1	95	93
X^3	2	95	93
X^4	1	98	95
X^5	1	95	93
X^6	0	107	104

X^0	5	36	25
X^1	3	34	21
X^2	2	23	17
X^3	2	19	4
X^4	2	26	15
X^5	2	12	6
X^6	2	26	15

X^0	0	40	25
X^1	0	29	15
X^2	0	54	32
X^3	0	37	28
X^4	1	31	21
X^5	1	32	21
X^6	0	10	0

X^0	1	21	15
X^1	1	19	12
X^2	1	19	7
X^3	1	4	1
X^4	1	7	1
X^5	0	1	0
X^6	2	20	11

X^0	1	57	32
X^1	1	63	35
X^2	2	60	30
X^3	1	53	26
X^4	2	34	17
X^5	3	20	6
X^6	7	44	25

X^0	6	142	59
X^1	6	141	60
X^2	6	131	56
X^3	2	115	57
X^4	6	104	44
X^5	0	94	35
X^6	0	47	0

X^0	4	19	7
X^1	1	15	8
X^2	1	13	7
X^3	3	14	8
X^4	2	10	3
X^5	1	7	2
X^6	0	0	0

X^0	2	92	49
X^1	2	87	45
X^2	2	77	33
X^3	2	77	39
X^4	1	71	32
X^5	2	72	63
X^6	0	52	41

X^0	5	43	25
X^1	5	44	26
X^2	5	45	27
X^3	1	40	20
X^4	1	33	17
X^5	0	16	3
X^6	1	30	14

X^0	2	16	7
X^1	0	16	7
X^2	0	15	7
X^3	0	15	7
X^4	0	14	6
X^5	6	20	12
X^6	0	10	2

X^0	4	33	16
X^1	4	34	17
X^2	3	26	16
X^3	3	20	11
X^4	2	20	10
X^5	3	3	3
X^6	0	21	8

X^0	4	36	15
X^1	3	36	15
X^2	1	31	14
X^3	3	29	14
X^4	0	25	11
X^5	0	22	12
X^6	0	22	5

X^0	4	111	50
X^1	4	95	50
X^2	4	74	50
X^3	4	52	28
X^4	3	30	3
X^5	3	8	5
X^6	4	52	21

X^0	2	198	91
X^1	2	197	90
X^2	2	183	87
X^3	2	183	91
X^4	3	164	92
X^5	2	97	89
X^6	3	108	64

X^0	1	72	65
X^1	1	67	62
X^2	0	65	55
X^3	1	67	63
X^4	1	64	62
X^5	0	56	53
X^6	3	66	60

X^0	8	116	63
X^1	4	106	51
X^2	4	95	47
X^3	4	87	40
X^4	4	81	34
X^5	4	59	46
X^6	4	7	4

X^0	3	51	25
X^1	2	48	24
X^2	0	40	17
X^3	0	32	12
X^4	1	17	14
X^5	1	26	18
X^6	0	0	0

X^0	2	38	32
X^1	2	41	33
X^2	2	43	33
X^3	2	41	33
X^4	2	38	28
X^5	2	13	2
X^6	0	36	26

X^0	4	16	10
X^1	4	13	9
X^2	4	12	7
X^3	4	7	4
X^4	4	4	4
X^5	2	2	2
X^6	4	4	4

X^0	3	29	12
X^1	2	27	12
X^2	1	26	12
X^3	2	24	15
X^4	1	22	9
X^5	1	16	8
X^6	1	17	3

X^0	2	19	8
X^1	1	20	8
X^2	4	18	11
X^3	3	20	8
X^4	0	17	0
X^5	0	16	4
X^6	0	0	0

X^0	4	51	24
X^1	4	49	23
X^2	4	47	24
X^3	4	46	21
X^4	4	39	25
X^5	7	31	27
X^6	0	28	21

X^0	3	28	15
X^1	1	28	13
X^2	3	28	14
X^3	1	23	7
X^4	1	20	10
X^5	2	18	14
X^6	1	21	8

X^0	5	251	120
X^1	5	235	114
X^2	5	226	112
X^3	5	243	129
X^4	3	257	142
X^5	3	132	129
X^6	5	146	143

X^0	3	20	9
X^1	5	21	5
X^2	3	21	3
X^3	5	20	5
X^4	7	21	11
X^5	3	14	10
X^6	0	12	6

X^0	4	43	37
X^1	3	45	43
X^2	3	43	33
X^3	3	45	43
X^4	3	41	40
X^5	1	32	31
X^6	2	45	44

X^0	4	62	34
X^1	5	67	35
X^2	3	59	29
X^3	2	55	34
X^4	3	53	35
X^5	1	32	30
X^6	1	41	21

X^0	2	119	76
X^1	2	121	75
X^2	2	109	63
X^3	2	107	61
X^4	2	101	72
X^5	4	59	54
X^6	0	76	55

X^0	3	16	10
X^1	4	13	10
X^2	1	8	5
X^3	1	10	2
X^4	0	4	3
X^5	8	16	14
X^6	0	6	0

X^0	2	57	27
X^1	3	47	30
X^2	1	31	5
X^3	1	6	1
X^4	2	23	2
X^5	0	0	0
X^6	0	43	15

X^0	4	40	13
X^1	3	43	17
X^2	1	41	17
X^3	2	39	24
X^4	3	36	16
X^5	0	17	7
X^6	3	25	16

X^0	4	20	6
X^1	5	16	7
X^2	5	14	5
X^3	5	11	5
X^4	13	19	13
X^5	4	10	4
X^6	0	4	0

X^0	2	44	21
X^1	4	46	22
X^2	4	45	21
X^3	0	40	13
X^4	1	38	15
X^5	1	23	16
X^6	0	25	14

X^0	2	70	30
X^1	1	69	29
X^2	1	67	26
X^3	1	59	29
X^4	1	49	26
X^5	1	38	26
X^6	0	42	17

X^0	2	21	11
X^1	1	21	12
X^2	3	23	14
X^3	1	21	12
X^4	1	19	12
X^5	5	21	16
X^6	1	17	5

X^0	4	127	115
X^1	4	127	117
X^2	4	123	117
X^3	4	117	112
X^4	4	84	77
X^5	1	102	95
X^6	1	81	74

X^0	1	11	7
X^1	1	9	6
X^2	0	10	6
X^3	1	10	5
X^4	0	9	6
X^5	1	10	6
X^6	5	10	6

X^0	2	33	16
X^1	2	26	9
X^2	2	22	7
X^3	2	20	9
X^4	0	15	1
X^5	0	14	4
X^6	0	15	2

X^0	4	681	336
X^1	6	675	330
X^2	6	662	329
X^3	4	659	329
X^4	1	656	324
X^5	1	331	327
X^6	0	341	324

X^0	1	132	65
X^1	1	135	66
X^2	2	136	65
X^3	2	134	66
X^4	0	131	67
X^5	1	68	66
X^6	1	68	64

X^0	2	22	12
X^1	2	20	11
X^2	1	22	12
X^3	1	14	1
X^4	0	13	3
X^5	1	13	4
X^6	1	11	3

X^0	3	9	4
X^1	3	10	3
X^2	3	12	4
X^3	7	15	7
X^4	6	13	7
X^5	3	9	5
X^6	1	8	1

X^0	4	36	19
X^1	1	36	16
X^2	1	36	15
X^3	3	34	18
X^4	2	31	15
X^5	2	22	20
X^6	0	21	10

X^0	2	329	297
X^1	4	328	297
X^2	2	323	297
X^3	2	310	293
X^4	1	297	282
X^5	1	283	282
X^6	1	297	280

X^0	3	33	19
X^1	2	36	18
X^2	2	32	18
X^3	2	18	11
X^4	2	11	4
X^5	2	6	2
X^6	0	11	3

X^0	0	33	15
X^1	0	34	16
X^2	0	24	11
X^3	1	34	19
X^4	0	22	10
X^5	0	21	13
X^6	0	23	13

X^0	1	102	43
X^1	1	94	44
X^2	2	106	50
X^3	1	56	55
X^4	1	57	56
X^5	1	1	1
X^6	1	57	56

X^0	0	44	36
X^1	4	47	41
X^2	2	37	33
X^3	2	23	17
X^4	2	23	16
X^5	0	30	26
X^6	0	19	14

X^0	2	14	9
X^1	2	14	7
X^2	4	17	9
X^3	1	11	5
X^4	0	12	4
X^5	1	8	5
X^6	0	3	1

X^0	3	23	15
X^1	5	24	17
X^2	2	21	12
X^3	3	16	8
X^4	1	15	8
X^5	1	7	2
X^6	1	13	9

X^0	5	82	34
X^1	3	77	32
X^2	3	83	32
X^3	7	72	38
X^4	4	66	35
X^5	1	48	34
X^6	0	53	26

X^0	6	197	95
X^1	4	185	92
X^2	4	175	83
X^3	3	173	83
X^4	3	167	76
X^5	0	91	82
X^6	0	99	86

X^0	2	144	81
X^1	1	142	82
X^2	1	130	76
X^3	1	138	77
X^4	2	92	85
X^5	0	88	82
X^6	0	0	0

X^0	1	46	20
X^1	5	51	29
X^2	1	40	17
X^3	1	22	13
X^4	1	29	20
X^5	0	0	0
X^6	4	32	22

X^0	2	23	12
X^1	2	23	12
X^2	2	22	4
X^3	2	18	9
X^4	2	20	10
X^5	2	18	2
X^6	2	8	2

X^0	3	67	33
X^1	3	67	33
X^2	3	66	33
X^3	3	57	33
X^4	3	55	28
X^5	3	33	25
X^6	0	52	24

X^0	1	182	127
X^1	1	195	128
X^2	1	193	128
X^3	1	190	122
X^4	0	188	123
X^5	0	126	121
X^6	0	128	64

X^0	5	16	6
X^1	3	14	4
X^2	6	14	7
X^3	3	7	3
X^4	5	14	6
X^5	3	7	3
X^6	1	14	1

X^0	1	188	94
X^1	1	189	96
X^2	1	192	98
X^3	1	192	98
X^4	1	192	100
X^5	2	108	107
X^6	1	93	91

X^0	2	132	116
X^1	3	129	116
X^2	2	124	116
X^3	2	119	114
X^4	3	119	117
X^5	2	111	109
X^6	0	118	110

X^0	1	43	23
X^1	1	42	20
X^2	2	42	18
X^3	0	39	19
X^4	0	33	18
X^5	0	23	18
X^6	0	28	11

X^0	5	34	15
X^1	5	31	8
X^2	5	29	9
X^3	5	28	9
X^4	5	24	10
X^5	5	23	11
X^6	5	7	5

X^0	1	12	7
X^1	2	11	7
X^2	1	10	3
X^3	1	8	2
X^4	2	10	4
X^5	0	7	3
X^6	0	7	3

X^0	1	22	11
X^1	3	30	15
X^2	3	28	13
X^3	7	30	15
X^4	1	22	11
X^5	0	17	11
X^6	0	19	9

X^0	2	61	27
X^1	1	50	24
X^2	1	50	23
X^3	1	51	25
X^4	1	41	14
X^5	2	44	23
X^6	0	48	20

X^0	5	36	21
X^1	4	34	20
X^2	2	30	16
X^3	2	28	14
X^4	2	21	6
X^5	2	15	7
X^6	0	12	0

X^0	0	312	155
X^1	1	318	157
X^2	1	317	156
X^3	4	317	159
X^4	0	299	156
X^5	0	162	142
X^6	0	4	0

X^0	2	12	11
X^1	2	13	11
X^2	2	14	11
X^3	2	12	11
X^4	1	9	7
X^5	0	6	4
X^6	0	0	0

X^0	1	17	11
X^1	1	12	2
X^2	1	7	4
X^3	1	5	3
X^4	1	4	1
X^5	1	4	1
X^6	1	2	1

X^0	4	14	9
X^1	1	10	5
X^2	1	7	3
X^3	3	7	3
X^4	3	9	5
X^5	2	8	4
X^6	2	11	4

X^0	3	107	55
X^1	3	107	55
X^2	3	109	55
X^3	3	107	51
X^4	0	105	55
X^5	1	58	50
X^6	1	65	50

X^0	4	13	4
X^1	2	12	4
X^2	3	11	5
X^3	6	14	6
X^4	2	11	7
X^5	0	8	5
X^6	4	10	5

X^0	5	51	26
X^1	5	46	22
X^2	6	48	31
X^3	5	45	21
X^4	5	47	23
X^5	2	32	26
X^6	0	33	19

X^0	1	8	3
X^1	6	12	7
X^2	2	7	2
X^3	2	5	2
X^4	2	2	2
X^5	2	2	2
X^6	0	1	0

X^0	2	32	11
X^1	2	29	11
X^2	1	29	11
X^3	2	24	6
X^4	1	22	12
X^5	2	23	16
X^6	0	18	5

X^0	2	26	16
X^1	2	27	17
X^2	2	22	12
X^3	2	14	4
X^4	2	7	2
X^5	0	10	6
X^6	0	0	0

X^0	3	24	12
X^1	1	21	3
X^2	2	18	14
X^3	1	11	10
X^4	1	1	1
X^5	1	2	1
X^6	0	9	8

X^0	4	32	12
X^1	2	35	16
X^2	1	32	16
X^3	1	30	14
X^4	4	33	20
X^5	1	22	14
X^6	2	24	11

X^0	3	82	60
X^1	3	81	60
X^2	1	80	60
X^3	1	81	62
X^4	1	62	58
X^5	1	64	57
X^6	0	0	0

X^0	2	102	52
X^1	2	100	50
X^2	2	85	47
X^3	0	70	32
X^4	0	54	16
X^5	0	40	2
X^6	0	44	8

X^0	3	15	7
X^1	3	13	7
X^2	1	12	4
X^3	2	12	6
X^4	4	11	4
X^5	1	9	2
X^6	1	6	1

X^0	1	17	8
X^1	1	14	7
X^2	1	12	2
X^3	1	11	2
X^4	1	11	4
X^5	1	11	5
X^6	0	11	4

X^0	3	156	84
X^1	7	159	87
X^2	3	155	81
X^3	3	130	63
X^4	3	137	65
X^5	3	88	72
X^6	3	3	3

X^0	1	28	14
X^1	2	29	15
X^2	1	26	13
X^3	1	26	13
X^4	1	27	15
X^5	1	15	14
X^6	0	0	0

X^0	3	40	19
X^1	3	39	21
X^2	3	32	23
X^3	3	26	20
X^4	3	26	16
X^5	3	17	5
X^6	0	14	2

X^0	2	42	14
X^1	4	46	20
X^2	2	41	16
X^3	3	39	24
X^4	1	35	22
X^5	2	25	18
X^6	0	23	9

X^0	2	6	2
X^1	4	8	4
X^2	2	4	2
X^3	2	4	2
X^4	2	6	2
X^5	2	2	2
X^6	2	6	2

X^0	6	516	263
X^1	6	514	263
X^2	6	515	265
X^3	6	509	259
X^4	6	505	254
X^5	6	262	242
X^6	0	278	252

X^0	1	11	5
X^1	1	10	6
X^2	1	12	7
X^3	1	10	2
X^4	2	12	7
X^5	1	5	1
X^6	5	14	10

X^0	2	62	27
X^1	1	64	30
X^2	2	53	32
X^3	1	40	19
X^4	2	43	22
X^5	1	25	20
X^6	1	33	30

X^0	2	57	28
X^1	2	59	26
X^2	6	64	33
X^3	1	55	27
X^4	5	52	29
X^5	0	28	19
X^6	3	38	21

X^0	2	42	19
X^1	3	40	20
X^2	2	34	14
X^3	2	23	5
X^4	2	14	2
X^5	2	13	2
X^6	0	14	0

X^0	3	176	88
X^1	3	174	89
X^2	1	171	88
X^3	1	171	88
X^4	3	171	90
X^5	3	92	82
X^6	0	6	0

X^0	3	244	119
X^1	2	244	120
X^2	1	243	119
X^3	5	242	114
X^4	1	209	113
X^5	1	118	113
X^6	0	130	114

X^0	1	942	475
X^1	0	941	475
X^2	1	938	473
X^3	1	932	470
X^4	1	932	471
X^5	1	461	457
X^6	0	481	470

X^0	1	22	9
X^1	1	22	9
X^2	1	22	6
X^3	1	20	7
X^4	2	21	9
X^5	1	17	8
X^6	1	15	1

X^0	2	93	50
X^1	0	91	48
X^2	2	91	49
X^3	0	87	46
X^4	0	80	42
X^5	2	51	47
X^6	0	3	0

X^0	1	31	18
X^1	1	33	18
X^2	1	33	15
X^3	1	32	11
X^4	0	31	14
X^5	1	18	17
X^6	1	21	16

X^0	2	60	33
X^1	2	64	33
X^2	2	61	33
X^3	2	60	31
X^4	2	57	33
X^5	2	36	31
X^6	0	41	20

X^0	2	10	7
X^1	2	11	7
X^2	2	14	9
X^3	2	12	7
X^4	2	10	5
X^5	1	7	2
X^6	2	5	2

X^0	2	31	9
X^1	2	31	16
X^2	3	25	11
X^3	4	24	10
X^4	4	23	5
X^5	1	4	1
X^6	0	17	2

X^0	1	17	7
X^1	1	16	7
X^2	2	14	7
X^3	2	12	2
X^4	2	12	5
X^5	2	11	3
X^6	0	10	0

X^0	2	19	10
X^1	2	17	7
X^2	2	15	11
X^3	1	16	13
X^4	4	17	13
X^5	1	16	14
X^6	1	17	11

X^0	4	366	236
X^1	5	368	238
X^2	2	361	241
X^3	2	353	235
X^4	2	249	233
X^5	0	198	180
X^6	1	238	109

X^0	4	31	19
X^1	3	30	18
X^2	2	25	13
X^3	2	21	10
X^4	2	16	7
X^5	1	14	9
X^6	0	6	1

X^0	5	5	5
X^1	5	5	5
X^2	4	4	4
X^3	5	5	5
X^4	3	3	3
X^5	3	3	3
X^6	0	10	7

X^0	3	22	18
X^1	2	17	15
X^2	2	15	2
X^3	2	15	6
X^4	2	15	13
X^5	2	2	2
X^6	1	8	3

X^0	2	39	23
X^1	4	40	25
X^2	0	36	18
X^3	1	36	22
X^4	0	29	22
X^5	2	29	14
X^6	0	8	0

X^0	3	80	39
X^1	0	80	40
X^2	1	80	40
X^3	0	75	31
X^4	1	78	38
X^5	0	40	32
X^6	0	41	37

X^0	3	5	3
X^1	3	3	3
X^2	3	4	3
X^3	6	7	6
X^4	1	1	1
X^5	1	1	1
X^6	1	8	3

X^0	5	78	40
X^1	3	73	33
X^2	3	75	37
X^3	6	74	38
X^4	2	68	32
X^5	1	36	30
X^6	1	40	34

X^0	5	10	6
X^1	1	9	3
X^2	2	10	2
X^3	2	11	6
X^4	1	10	4
X^5	5	9	7
X^6	4	11	9

X^0	7	16	7
X^1	2	12	2
X^2	1	10	1
X^3	1	10	4
X^4	1	8	4
X^5	2	8	5
X^6	1	5	1

X^0	5	73	46
X^1	2	78	42
X^2	2	76	39
X^3	2	74	39
X^4	2	74	40
X^5	2	58	56
X^6	0	40	32

X^0	0	34	12
X^1	2	33	16
X^2	2	32	18
X^3	1	27	19
X^4	2	21	13
X^5	0	20	8
X^6	0	1	0

X^0	3	21	11
X^1	3	22	10
X^2	3	16	8
X^3	3	16	8
X^4	3	15	4
X^5	3	7	3
X^6	0	15	5

X^0	1	25	14
X^1	1	25	13
X^2	1	26	7
X^3	1	29	12
X^4	1	19	4
X^5	0	23	8
X^6	0	0	0

X^0	4	19	10
X^1	1	16	8
X^2	3	16	9
X^3	0	12	7
X^4	2	16	6
X^5	0	12	0
